    # BLOCK:          DISTANCE:          ACTUAL_GOFR:          AVE_GOFR:              ERROR:
           2         2.013497e+00         1.198188e+00         1.181205e+00         1.200900e-02
           2         2.039146e+00         1.170527e+00         1.177729e+00         5.092507e-03
           2         2.064796e+00         1.183522e+00         1.204298e+00         1.469087e-02
           2         2.090446e+00         1.180515e+00         1.184650e+00         2.924346e-03
           2         2.116095e+00         1.171619e+00         1.180829e+00         6.512521e-03
           2         2.141745e+00         1.142629e+00         1.151277e+00         6.114990e-03
           2         2.167395e+00         1.165314e+00         1.159841e+00         3.870019e-03
           2         2.193044e+00         1.115687e+00         1.138195e+00         1.591533e-02
           2         2.218694e+00         1.133128e+00         1.117044e+00         1.137304e-02
           2         2.244343e+00         1.073402e+00         1.077694e+00         3.035043e-03
           2         2.269993e+00         1.078729e+00         1.068562e+00         7.189062e-03
           2         2.295643e+00         1.053913e+00         1.040353e+00         9.588795e-03
           2         2.321292e+00         1.005523e+00         1.000761e+00         3.367195e-03
           2         2.346942e+00         9.600523e-01         9.616515e-01         1.130809e-03
           2         2.372592e+00         9.448432e-01         9.339766e-01         7.683882e-03
           2         2.398241e+00         9.217712e-01         9.231981e-01         1.008950e-03
           2         2.423891e+00         9.136377e-01         9.047689e-01         6.271168e-03
           2         2.449541e+00         9.272041e-01         9.034796e-01         1.677576e-02
           2         2.475190e+00         9.071701e-01         9.116860e-01         3.193221e-03
           2         2.500840e+00         8.904218e-01         8.889414e-01         1.046814e-03
           2         2.526489e+00         8.901998e-01         8.820081e-01         5.792369e-03
           2         2.552139e+00         8.874342e-01         8.794220e-01         5.665524e-03
           3         1.282482e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.847446e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.412410e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.977374e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.154234e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.410730e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.667227e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.923723e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.180219e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.436716e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.693212e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.949709e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.206205e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.462701e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.719198e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.975694e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.232190e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.488687e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.745183e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.001680e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.258176e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.514672e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.771169e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.027665e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.284162e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.540658e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.797154e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.053651e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.310147e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.566644e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.823140e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.079636e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.336133e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.592629e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.849126e-01         1.113799e-03         8.910395e-04         3.786190e-04
           3         9.105622e-01         9.643511e-03         2.052229e-02         5.102043e-03
           3         9.362118e-01         1.601019e-01         1.776163e-01         7.291504e-03
           3         9.618615e-01         5.297420e-01         5.627375e-01         1.354094e-02
           3         9.875111e-01         1.204065e+00         1.204830e+00         1.071179e-02
           3         1.013161e+00         1.807353e+00         1.843158e+00         2.604395e-02
           3         1.038810e+00         2.257437e+00         2.298930e+00         2.917492e-02
           3         1.064460e+00         2.461362e+00         2.431042e+00         1.384368e-02
           3         1.090110e+00         2.434909e+00         2.420711e+00         1.734010e-02
           3         1.115759e+00         2.302292e+00         2.309613e+00         3.492614e-02
           3         1.141409e+00         2.122356e+00         2.077634e+00         3.974915e-02
           3         1.167059e+00         1.948239e+00         1.937759e+00         5.352537e-03
           3         1.192708e+00         1.780907e+00         1.703517e+00         3.633951e-02
           3         1.218358e+00         1.473746e+00         1.452016e+00         1.860006e-02
           3         1.244008e+00         1.319555e+00         1.341756e+00         2.160292e-02
           3         1.269657e+00         1.219558e+00         1.243732e+00         1.136179e-02
           3         1.295307e+00         1.100103e+00         1.116624e+00         1.765090e-02
           3         1.320956e+00         9.854958e-01         9.850585e-01         2.883803e-03
           3         1.346606e+00         8.809853e-01         9.068658e-01         1.733180e-02
           3         1.372256e+00         8.802720e-01         8.823870e-01         2.238790e-02
           3         1.397905e+00         7.995327e-01         8.145380e-01         1.140084e-02
           3         1.423555e+00         8.169361e-01         7.899196e-01         1.676833e-02
           3         1.449205e+00         7.721621e-01         7.567858e-01         7.806346e-03
           3         1.474854e+00         7.443707e-01         7.387138e-01         1.198750e-02
           3         1.500504e+00         7.332125e-01         7.058892e-01         2.181833e-02
           3         1.526154e+00         6.639489e-01         6.915465e-01         1.437644e-02
           3         1.551803e+00         6.750241e-01         6.952313e-01         8.251045e-03
           3         1.577453e+00         6.833128e-01         6.974829e-01         6.197000e-03
           3         1.603102e+00         6.998015e-01         6.835016e-01         7.512895e-03
