    # generation:          shortest_distance:          average_of_top_2000:
           1              6.014055410408902              7.202008690038509
           2               5.86363639084348              6.929344298127815
           3              5.734863762011769              6.649794205281617
           4               5.59541104267678              6.369058227515499
           5              5.398408752576057              6.135455541218147
           6              5.162405452575028              5.952808446365287
           7              5.098533676270681              5.787149546229411
           8              4.858344782823923              5.617752208009902
           9               4.69986294995357              5.450906433138228
          10              4.699208401645571              5.270000164289764
          11              4.623327384574797               5.10411791931309
          12              4.512652125229523              4.978090368323465
          13              4.303331263408427              4.849995701058324
          14               4.28588476854936              4.738693855871083
          15              4.219792221364708              4.633141308034968
          16              4.143903803157317              4.513378894428421
          17              4.104802541124037              4.415265899329613
          18              4.030915225523933              4.343351311124721
          19              3.918332182911074              4.270770273126264
          20              3.874015087213342              4.209797468420939
          21               3.81527411093763              4.144610393568206
          22              3.784440115103922              4.086437035454182
          23              3.738350454854422              4.048835317716862
          24              3.687545557188701              4.001586608901555
          25              3.582272357228986              3.965473377310244
          26              3.549866307221726              3.922360816635551
          27               3.50975283987268              3.861288332492143
          28              3.419713650506689              3.784685788645944
          29              3.417316249460728              3.709052977381489
          30              3.373380408022823              3.646103761899085
          31              3.372222177730273              3.583788436634977
          32              3.328286336292368              3.523190033519883
          33              3.317649544550298              3.471031457379388
          34              3.274133580130835              3.432610982840318
          35              3.184979754619862              3.401180210460208
          36              3.126274737480924              3.370764131055024
          37              3.117219783442338              3.327835619102835
          38               3.07178159537372               3.26625944750185
          39              3.055047426445806              3.212952754890292
          40              3.030313777483696              3.174277843889866
          41              3.006290905567877              3.141942336282354
          42               2.99455571382877               3.11604682606568
          43              2.958171628093561              3.096456648765381
          44              2.935285185334722              3.070386641594541
          45              2.904854147642488              3.050038029453802
          46              2.861829778768279              3.024404759395692
          47              2.826586404681186              2.995591403968282
          48              2.803232861582677              2.966930656679764
          49              2.780499859945222              2.937217817582737
          50              2.765290086981417              2.908617168898212
          51              2.755171882334968              2.886979775882177
          52              2.724692635727396              2.871922416198804
          53              2.723518393011142              2.852561021763469
          54              2.665264023048327               2.83079596075241
          55              2.661184549116917              2.810142448830081
          56              2.621021668882641              2.786001712051212
          57              2.602014518659002               2.76490689864672
          58              2.499797779752369              2.744196662710907
          59              2.498005362571131              2.724112927683278
          60              2.473802637971408              2.705444297596751
          61              2.441770316773783              2.680786341840762
          62              2.408153350681284              2.665035062509369
          63                2.3973141152738              2.626356769659114
          64              2.367799421682407              2.580451795135504
          65              2.336888550703484              2.539473288064485
          66              2.306889829833223              2.505330494310761
          67              2.287103555563833              2.461255150860111
          68              2.269326041173487              2.431733158964787
          69              2.232724798584187              2.405716831457455
          70              2.231157108253623              2.368747060964401
          71              2.218669864495933               2.33283245844364
          72              2.202789921124255              2.311922802365642
          73              2.173620780873645              2.291333947035967
          74              2.173620780873645              2.275730278181194
          75              2.149435069840933              2.257498191844646
          76              2.142728738314201              2.243103244173281
          77              2.120854965585154              2.227843376452139
          78              2.107766559834195               2.21196250791462
          79              2.101018037803166              2.188801653398179
          80              2.083916450059839              2.167986682609032
          81              2.059898766015117               2.15212542958813
          82              2.040836224638773              2.136965577395905
          83              2.031423619394692              2.115975156339082
          84              2.023142541640585              2.103836078179734
          85              1.957076557566118              2.092113803999692
          86              1.914576035001401              2.081065931101629
          87              1.905424774765754              2.054694551608576
          88              1.896609491712903              2.029791152207167
          89              1.887027142919925              2.000731316192291
          90              1.877875882684277              1.977431591784142
          91              1.869060599631426              1.956087517350555
          92              1.852702578889682              1.934886249154758
          93              1.840964268779628              1.916852244228916
          94              1.826421790682542              1.904767333447404
          95              1.814683480572488                1.8921244983408
          96              1.814683480572488              1.879811272805597
          97              1.800023296262659              1.866869587164082
          98              1.798142003029676              1.855891145684123
          99              1.798142003029676              1.847373165303127
         100              1.786834386631021              1.840252780217783
         101              1.767552386182708              1.833330237060172
         102              1.763027000832423              1.827672436231876
         103              1.739191734511048               1.82285652731896
         104              1.739191734511048              1.812228851134544
         105               1.72062618727917              1.797884840462778
         106               1.72062618727917              1.792095623901094
         107              1.689101207915027              1.792115435835488
         108              1.677593518591281              1.802317924799046
         109              1.665770309509622               1.81954737707158
         110              1.654262620185876               1.81498826208149
         111              1.647204762277745              1.807302557773405
         112              1.635697072953998              1.781990871442056
         113              1.635697072953998              1.757690651126797
         114              1.626165857016604              1.730056759967191
         115              1.624518037991951              1.708514501092796
         116              1.624518037991951              1.683501467238804
         117              1.602020910727627              1.664670268779058
         118              1.602020910727627              1.659364903390931
         119              1.602020910727627              1.660110700421278
         120              1.593273330293777              1.672957620121547
         121              1.591707870050951              1.677942682456568
         122              1.591555935974754              1.686623325091736
         123              1.591555935974754              1.678782509492461
         124              1.580971288304395              1.660857677539227
         125              1.579253893985371              1.645070186337344
         126              1.570658247627719               1.63145352004918
         127               1.53961951445811               1.62174844371851
         128              1.534486882866172              1.613312186415072
         129              1.523893589768926              1.612255753139688
         130              1.523893589768926              1.614198897997562
         131              1.523893589768926              1.616091174403601
         132              1.520065648384999              1.615702820376411
         133              1.520065648384999              1.612182444753847
         134               1.51717575438215              1.608986269653436
         135              1.508758857689512              1.609225345400181
         136              1.508758857689512              1.618929537167838
         137              1.498471619044923              1.626639100693691
         138              1.491999870096552              1.636673060512415
         139              1.490537070842519              1.636375988454919
         140              1.487135441232344              1.624643144444593
         141              1.487135441232344              1.621863690748288
         142               1.48054750272134              1.621576525679139
         143              1.465724090989153              1.633567818461668
         144              1.465724090989153              1.623056192570625
         145              1.459136152478149              1.618173060114117
         146              1.453310582330445              1.608425456251164
         147              1.453310582330445              1.587799292257019
         148              1.446722643819441              1.557943582541562
         149              1.446722643819441              1.525477929762338
         150              1.439547696844048              1.502185740113785
         151              1.436055459943455              1.491998476263429
         152              1.422129486890737              1.479263900467606
         153              1.419840203224318              1.469258598560692
         154              1.411462303014751              1.462546132075454
         155              1.411462303014751              1.457057662469034
         156              1.401917614593709              1.446965008488782
         157              1.399664822842666              1.441725707673919
         158              1.383605416777469              1.436226513838454
         159              1.383605416777469              1.429290088804111
         160              1.374360150796967               1.42923672864252
         161              1.374360150796967               1.43116468337065
         162              1.367724715930953              1.432192152639795
         163              1.362821085082535              1.430308024607463
         164              1.362821085082535              1.418224677203602
         165              1.355646138107141              1.412176225605855
         166              1.349010703241128              1.405280146428682
         167              1.339388235650964              1.393872342034682
         168              1.339388235650964              1.387779722451894
         169              1.323782705180417              1.377415381525699
         170              1.320403730647775              1.369316626865415
         171              1.303998495064083              1.366765103952336
         172              1.302307108063654              1.361998596663359
         173              1.300619520531442              1.353318503239871
         174              1.291562141920767              1.344724030680934
         175              1.288183167388126              1.338790417417078
         176              1.288183167388126               1.33396844773012
         177              1.286136528272249              1.324924200380053
         178              1.282757553739608              1.320680031572416
         179              1.282757553739608              1.315654935674566
