    # BLOCK:          DISTANCE:          ACTUAL_GOFR:          AVE_GOFR:              ERROR:
           2         1.926047e+00         2.152716e+00         2.157168e+00         3.147743e-03
           2         1.949113e+00         1.666227e+00         1.669570e+00         2.363676e-03
           2         1.972180e+00         1.178281e+00         1.186608e+00         5.888672e-03
           2         1.995246e+00         7.906461e-01         7.909561e-01         2.192516e-04
           2         2.018313e+00         5.361655e-01         5.328847e-01         2.319889e-03
           2         2.041379e+00         4.351530e-01         4.299473e-01         3.681014e-03
           2         2.064445e+00         4.616130e-01         4.557475e-01         4.147600e-03
           2         2.087512e+00         5.823597e-01         5.803660e-01         1.409795e-03
           2         2.110578e+00         7.540836e-01         7.537128e-01         2.621836e-04
           2         2.133645e+00         9.135054e-01         9.118362e-01         1.180248e-03
           2         2.156711e+00         9.988655e-01         9.992608e-01         2.795360e-04
           2         2.179778e+00         1.005833e+00         1.008068e+00         1.580086e-03
           2         2.202844e+00         9.073587e-01         9.116819e-01         3.056990e-03
           2         2.225910e+00         7.731782e-01         7.765166e-01         2.360563e-03
           2         2.248977e+00         6.466558e-01         6.492529e-01         1.836445e-03
           2         2.272043e+00         5.655466e-01         5.688266e-01         2.319310e-03
           2         2.295110e+00         5.647170e-01         5.671376e-01         1.711621e-03
           3         1.153321e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.459964e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.766607e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.073250e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.037989e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.268654e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.499318e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.729982e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.960646e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.191311e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.421975e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.652639e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.883304e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.113968e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.344632e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.575296e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.805961e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.036625e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.267289e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.497954e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.728618e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.959282e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.189946e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.420611e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.651275e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.881939e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.112604e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.343268e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.573932e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.804596e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.035261e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.265925e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.496589e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.727254e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.957918e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.188582e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.419247e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.649911e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.880575e-01         0.000000e+00         3.588224e-05         1.691505e-05
           3         9.111239e-01         3.104069e-03         3.172291e-03         4.254346e-05
           3         9.341904e-01         4.470718e-02         4.436087e-02         6.134158e-04
           3         9.572568e-01         2.783319e-01         2.901302e-01         5.564190e-03
           3         9.803232e-01         9.671332e-01         9.777201e-01         5.411272e-03
           3         1.003390e+00         2.194406e+00         2.190375e+00         1.269872e-02
           3         1.026456e+00         3.548086e+00         3.548580e+00         2.137670e-03
           3         1.049523e+00         4.521208e+00         4.520323e+00         9.120249e-03
           3         1.072589e+00         4.789210e+00         4.794176e+00         8.531246e-03
           3         1.095655e+00         4.434479e+00         4.393885e+00         1.659615e-02
           3         1.118722e+00         3.574915e+00         3.581015e+00         3.994721e-03
           3         1.141788e+00         2.652996e+00         2.636346e+00         8.312894e-03
           3         1.164855e+00         1.774786e+00         1.789517e+00         6.029403e-03
           3         1.187921e+00         1.094006e+00         1.107288e+00         5.743150e-03
           3         1.210988e+00         6.370638e-01         6.412023e-01         1.764370e-03
           3         1.234054e+00         3.501922e-01         3.466235e-01         2.135769e-03
           3         1.257120e+00         1.776459e-01         1.775136e-01         9.116674e-04
           3         1.280187e+00         8.769794e-02         8.804021e-02         1.495613e-03
           3         1.303253e+00         4.795986e-02         4.914135e-02         1.546122e-03
           3         1.326320e+00         4.117726e-02         4.189113e-02         7.404554e-04
           3         1.349386e+00         6.168116e-02         6.122647e-02         7.728258e-04
           3         1.372453e+00         1.058522e-01         1.060746e-01         1.026021e-03
           3         1.395519e+00         1.856496e-01         1.844419e-01         2.175867e-03
           3         1.418585e+00         2.978117e-01         2.950998e-01         1.111977e-03
           3         1.441652e+00         4.509587e-01         4.478280e-01         1.298656e-03
           3         1.464718e+00         6.214731e-01         6.165252e-01         2.405711e-03
           3         1.487785e+00         7.814264e-01         7.853535e-01         1.612925e-03
           3         1.510851e+00         9.025556e-01         9.023301e-01         9.142491e-04
           3         1.533918e+00         9.461878e-01         9.556227e-01         4.049364e-03
           3         1.556984e+00         9.073034e-01         9.123317e-01         2.158634e-03
           3         1.580050e+00         8.000783e-01         7.933987e-01         2.897034e-03
           3         1.603117e+00         6.274686e-01         6.293139e-01         8.347952e-04
           3         1.626183e+00         4.593036e-01         4.579972e-01         9.625878e-04
           3         1.649250e+00         3.118921e-01         3.147137e-01         1.566836e-03
           3         1.672316e+00         2.206513e-01         2.196373e-01         7.782489e-04
           3         1.695383e+00         1.905782e-01         1.927144e-01         8.853881e-04
           3         1.718449e+00         2.509570e-01         2.521343e-01         2.323537e-03
           3         1.741515e+00         4.284213e-01         4.300498e-01         2.173265e-03
