    # generation:          shortest_distance:          average_of_top_2000:
           1             0.4671109869632516              0.643024946633142
           2              0.465181163973199              0.596790624961384
           3             0.4276967547945429              0.554282505784221
           4             0.4096609670107336              0.517422000821397
           5             0.3883421934888701             0.4832523005854188
           6             0.3681260739731972             0.4547615471837938
           7             0.3630646299103428             0.4319999943415667
           8             0.3403296866372587             0.4104267673338157
           9             0.3329000388566991             0.3918852420164209
          10             0.3154031857522742             0.3743821857465175
          11             0.3120457618056751             0.3596074491895252
          12             0.3037053296602394              0.348768405662486
          13             0.2991289128571215             0.3367159302368408
          14             0.2897412177630082             0.3276377494502504
          15              0.284327156466864             0.3214820739756412
          16             0.2754586733645517              0.314978695648038
          17             0.2696386173428708             0.3077471930206442
          18             0.2658511760245791             0.3009531216169387
          19             0.2570170483669873             0.2936027657274831
          20              0.245195422127045             0.2863214127214123
          21             0.2401027882807554               0.27887571884924
          22              0.236182064984522             0.2717073566280528
          23              0.230719863086572             0.2656114578982228
          24             0.2246087113198719             0.2569776179241642
          25             0.2178295929930661             0.2498995383956758
          26             0.2072644760342619             0.2445908433280971
          27             0.2054748763734321             0.2399955956307648
          28             0.2003757173699117             0.2331513458014338
          29              0.194220169132617             0.2255937470536674
          30             0.1884208730296702             0.2178186242038225
          31             0.1850561422759651             0.2109713387672227
          32             0.1787904483445281             0.2047591969361466
          33              0.169828248097729             0.1986699878896689
          34             0.1668705030280227             0.1932227183449761
          35             0.1629722533791168             0.1876601249240704
          36             0.1582485742387358             0.1824063284083081
          37             0.1548593233242454             0.1767329837704837
          38             0.1526343079674531             0.1709650784942299
          39             0.1486810532521949             0.1673320404242267
          40             0.1417958267323715             0.1649794116135405
          41             0.1364908063831641             0.1612150468011086
          42             0.1335786510662074             0.1572964750615812
          43             0.1312418021603204             0.1526175315839837
          44             0.1309820909105071             0.1469558681884128
          45             0.1249427632542728             0.1425353779827177
          46             0.1215408263177518              0.139313622798441
          47             0.1215408263177518             0.1366873249871157
          48             0.1194803289383763              0.135338949022554
          49             0.1180253496681262             0.1342283617123065
          50             0.1180253496681262             0.1323785201856939
          51             0.1160554819152575              0.131184004803246
          52             0.1145564137223809             0.1304640386586599
          53             0.1128336437184573             0.1288434125715075
          54              0.111515147472573             0.1266685880421298
          55             0.1105238068238992             0.1244898358040197
