    # BLOCK:          DISTANCE:          ACTUAL_GOFR:          AVE_GOFR:              ERROR:
           1         1.487785e+00         8.005452e-01         8.005452e-01         0.000000e+00
           1         1.510851e+00         8.699787e-01         8.699787e-01         0.000000e+00
           1         1.533918e+00         9.295916e-01         9.295916e-01         0.000000e+00
           1         1.556984e+00         9.497484e-01         9.497484e-01         0.000000e+00
           1         1.580050e+00         7.736314e-01         7.736314e-01         0.000000e+00
           1         1.603117e+00         6.004019e-01         6.004019e-01         0.000000e+00
           1         1.626183e+00         4.709102e-01         4.709102e-01         0.000000e+00
           1         1.649250e+00         3.188092e-01         3.188092e-01         0.000000e+00
           1         1.672316e+00         2.300533e-01         2.300533e-01         0.000000e+00
           1         1.695383e+00         2.152165e-01         2.152165e-01         0.000000e+00
           1         1.718449e+00         2.688978e-01         2.688978e-01         0.000000e+00
           1         1.741515e+00         4.335807e-01         4.335807e-01         0.000000e+00
           1         1.764582e+00         7.548930e-01         7.548930e-01         0.000000e+00
           1         1.787648e+00         1.214843e+00         1.214843e+00         0.000000e+00
           1         1.810715e+00         1.742956e+00         1.742956e+00         0.000000e+00
           1         1.833781e+00         2.199089e+00         2.199089e+00         0.000000e+00
           1         1.856848e+00         2.535782e+00         2.535782e+00         0.000000e+00
           1         1.879914e+00         2.625443e+00         2.625443e+00         0.000000e+00
           1         1.902980e+00         2.442121e+00         2.442121e+00         0.000000e+00
           1         1.926047e+00         2.133641e+00         2.133641e+00         0.000000e+00
           1         1.949113e+00         1.656686e+00         1.656686e+00         0.000000e+00
           1         1.972180e+00         1.199010e+00         1.199010e+00         0.000000e+00
           1         1.995246e+00         8.090915e-01         8.090915e-01         0.000000e+00
           1         2.018313e+00         5.778682e-01         5.778682e-01         0.000000e+00
           1         2.041379e+00         4.613161e-01         4.613161e-01         0.000000e+00
           1         2.064445e+00         4.769963e-01         4.769963e-01         0.000000e+00
           1         2.087512e+00         5.911652e-01         5.911652e-01         0.000000e+00
           1         2.110578e+00         7.551347e-01         7.551347e-01         0.000000e+00
           1         2.133645e+00         8.802113e-01         8.802113e-01         0.000000e+00
           1         2.156711e+00         9.588637e-01         9.588637e-01         0.000000e+00
           1         2.179778e+00         9.816910e-01         9.816910e-01         0.000000e+00
           1         2.202844e+00         8.953010e-01         8.953010e-01         0.000000e+00
           1         2.225910e+00         7.920307e-01         7.920307e-01         0.000000e+00
           1         2.248977e+00         6.538277e-01         6.538277e-01         0.000000e+00
           1         2.272043e+00         5.824534e-01         5.824534e-01         0.000000e+00
           1         2.295110e+00         5.872201e-01         5.872201e-01         0.000000e+00
           2         1.153321e-02         0.000000e+00         0.000000e+00         0.000000e+00
           2         3.459964e-02         0.000000e+00         0.000000e+00         0.000000e+00
           2         5.766607e-02         0.000000e+00         0.000000e+00         0.000000e+00
           2         8.073250e-02         0.000000e+00         0.000000e+00         0.000000e+00
           2         1.037989e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         1.268654e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         1.499318e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         1.729982e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         1.960646e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         2.191311e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         2.421975e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         2.652639e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         2.883304e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         3.113968e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         3.344632e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         3.575296e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         3.805961e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         4.036625e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         4.267289e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         4.497954e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         4.728618e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         4.959282e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         5.189946e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         5.420611e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         5.651275e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         5.881939e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         6.112604e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         6.343268e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         6.573932e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         6.804596e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         7.035261e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         7.265925e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         7.496589e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         7.727254e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         7.957918e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         8.188582e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         8.419247e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         8.649911e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         8.880575e-01         0.000000e+00         0.000000e+00         0.000000e+00
           2         9.111239e-01         1.944307e-03         2.455967e-03         3.617981e-04
           2         9.341904e-01         4.425264e-02         4.973958e-02         3.879851e-03
           2         9.572568e-01         3.013818e-01         3.070747e-01         4.025468e-03
           2         9.803232e-01         1.019792e+00         1.029488e+00         6.856406e-03
           2         1.003390e+00         2.275567e+00         2.222357e+00         3.762535e-02
           2         1.026456e+00         3.625303e+00         3.583446e+00         2.959690e-02
           2         1.049523e+00         4.428767e+00         4.486362e+00         4.072617e-02
           2         1.072589e+00         4.734040e+00         4.777845e+00         3.097521e-02
           2         1.095655e+00         4.248360e+00         4.232157e+00         1.145712e-02
           2         1.118722e+00         3.579211e+00         3.540920e+00         2.707581e-02
           2         1.141788e+00         2.609246e+00         2.636426e+00         1.921907e-02
           2         1.164855e+00         1.806031e+00         1.809231e+00         2.262732e-03
           2         1.187921e+00         1.185380e+00         1.156517e+00         2.040956e-02
           2         1.210988e+00         6.629831e-01         6.777498e-01         1.044159e-02
           2         1.234054e+00         3.464114e-01         3.578474e-01         8.086468e-03
           2         1.257120e+00         1.735322e-01         1.785570e-01         3.553084e-03
           2         1.280187e+00         8.769794e-02         8.058847e-02         5.027153e-03
           2         1.303253e+00         5.708147e-02         5.419212e-02         2.043079e-03
           2         1.326320e+00         4.009024e-02         3.993611e-02         1.089869e-04
           2         1.349386e+00         5.217969e-02         5.404549e-02         1.319320e-03
           2         1.372453e+00         1.002882e-01         1.095059e-01         6.517914e-03
           2         1.395519e+00         1.698964e-01         1.764382e-01         4.625760e-03
           2         1.418585e+00         2.872481e-01         2.998279e-01         8.895258e-03
           2         1.441652e+00         4.577381e-01         4.538259e-01         2.766366e-03
           2         1.464718e+00         6.315334e-01         6.234652e-01         5.705096e-03
           2         1.487785e+00         8.025991e-01         8.015721e-01         7.261887e-04
           2         1.510851e+00         9.218386e-01         8.959087e-01         1.833525e-02
           2         1.533918e+00         9.804865e-01         9.550391e-01         1.799406e-02
           2         1.556984e+00         8.965859e-01         9.231672e-01         1.879578e-02
           2         1.580050e+00         7.979804e-01         7.858059e-01         8.608676e-03
           2         1.603117e+00         6.103487e-01         6.053753e-01         3.516702e-03
           2         1.626183e+00         4.494835e-01         4.601969e-01         7.575469e-03
           2         1.649250e+00         3.075544e-01         3.131818e-01         3.979178e-03
           2         1.672316e+00         2.107679e-01         2.204106e-01         6.818446e-03
           2         1.695383e+00         1.954720e-01         2.053442e-01         6.980749e-03
           2         1.718449e+00         2.730118e-01         2.709548e-01         1.454536e-03
           2         1.741515e+00         4.580543e-01         4.458175e-01         8.652746e-03
           2         1.764582e+00         7.719139e-01         7.634034e-01         6.017789e-03
           2         1.787648e+00         1.214628e+00         1.214736e+00         7.612086e-05
           2         1.810715e+00         1.719720e+00         1.731338e+00         8.215220e-03
           2         1.833781e+00         2.146735e+00         2.172912e+00         1.850971e-02
           2         1.856848e+00         2.514053e+00         2.524918e+00         7.682193e-03
           2         1.879914e+00         2.659730e+00         2.642587e+00         1.212212e-02
           2         1.902980e+00         2.449402e+00         2.445762e+00         2.574196e-03
           2         1.926047e+00         2.146296e+00         2.139969e+00         4.474116e-03
           2         1.949113e+00         1.682371e+00         1.669528e+00         9.080791e-03
           2         1.972180e+00         1.188391e+00         1.193700e+00         3.754453e-03
           2         1.995246e+00         8.372862e-01         8.231889e-01         9.968300e-03
           2         2.018313e+00         5.941278e-01         5.859980e-01         5.748641e-03
           2         2.041379e+00         4.841717e-01         4.727439e-01         8.080691e-03
           2         2.064445e+00         4.829866e-01         4.799915e-01         2.117873e-03
           2         2.087512e+00         5.646697e-01         5.779175e-01         9.367561e-03
           2         2.110578e+00         7.226669e-01         7.389008e-01         1.147908e-02
           2         2.133645e+00         8.612609e-01         8.707361e-01         6.699970e-03
           2         2.156711e+00         9.654544e-01         9.621591e-01         2.330195e-03
           2         2.179778e+00         9.769558e-01         9.793234e-01         1.674165e-03
           2         2.202844e+00         9.179891e-01         9.066451e-01         8.021459e-03
           2         2.225910e+00         7.827553e-01         7.873930e-01         3.279358e-03
           2         2.248977e+00         6.535095e-01         6.536686e-01         1.125174e-04
           2         2.272043e+00         5.659141e-01         5.741837e-01         5.847497e-03
           2         2.295110e+00         5.878041e-01         5.875121e-01         2.064751e-04
           3         1.153321e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.459964e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.766607e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.073250e-02         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.037989e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.268654e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.499318e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.729982e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         1.960646e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.191311e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.421975e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.652639e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         2.883304e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.113968e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.344632e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.575296e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         3.805961e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.036625e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.267289e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.497954e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.728618e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         4.959282e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.189946e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.420611e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.651275e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         5.881939e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.112604e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.343268e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.573932e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         6.804596e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.035261e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.265925e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.496589e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.727254e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         7.957918e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.188582e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.419247e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.649911e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         8.880575e-01         0.000000e+00         0.000000e+00         0.000000e+00
           3         9.111239e-01         2.455967e-03         2.455967e-03         2.411987e-04
           3         9.341904e-01         3.873324e-02         4.607080e-02         3.957731e-03
           3         9.572568e-01         3.179963e-01         3.107152e-01         4.004708e-03
           3         9.803232e-01         1.035141e+00         1.031373e+00         4.822887e-03
           3         1.003390e+00         2.226995e+00         2.223903e+00         2.511530e-02
           3         1.026456e+00         3.553395e+00         3.573429e+00         2.135926e-02
           3         1.049523e+00         4.486285e+00         4.486336e+00         2.715079e-02
           3         1.072589e+00         4.770112e+00         4.775267e+00         2.075712e-02
           3         1.095655e+00         4.421498e+00         4.295270e+00         5.209503e-02
           3         1.118722e+00         3.480216e+00         3.520686e+00         2.447006e-02
           3         1.141788e+00         2.559318e+00         2.610724e+00         2.458826e-02
           3         1.164855e+00         1.796252e+00         1.804904e+00         3.840874e-03
           3         1.187921e+00         1.135384e+00         1.149473e+00         1.477210e-02
           3         1.210988e+00         6.677434e-01         6.744143e-01         7.474834e-03
           3         1.234054e+00         3.646790e-01         3.601246e-01         5.702613e-03
           3         1.257120e+00         1.852778e-01         1.807973e-01         2.992778e-03
           3         1.280187e+00         8.848111e-02         8.321935e-02         3.980763e-03
           3         1.303253e+00         5.456169e-02         5.431531e-02         1.365762e-03
           3         1.326320e+00         5.170683e-02         4.385968e-02         3.204410e-03
           3         1.349386e+00         6.171252e-02         5.660117e-02         2.264492e-03
           3         1.372453e+00         1.164647e-01         1.118255e-01         4.740087e-03
           3         1.395519e+00         1.883045e-01         1.803937e-01         4.465445e-03
           3         1.418585e+00         2.920330e-01         2.972296e-01         6.298234e-03
           3         1.441652e+00         4.228099e-01         4.434872e-01         8.640587e-03
           3         1.464718e+00         6.401014e-01         6.290106e-01         5.913260e-03
           3         1.487785e+00         7.773056e-01         7.934833e-01         6.622246e-03
           3         1.510851e+00         9.179419e-01         9.032531e-01         1.361522e-02
           3         1.533918e+00         9.310020e-01         9.470267e-01         1.366395e-02
           3         1.556984e+00         8.899642e-01         9.120995e-01         1.544914e-02
           3         1.580050e+00         8.124247e-01         7.946788e-01         9.242487e-03
           3         1.603117e+00         6.273573e-01         6.127026e-01         6.425697e-03
           3         1.626183e+00         4.739418e-01         4.647785e-01         6.284894e-03
           3         1.649250e+00         2.965417e-01         3.076351e-01         5.248598e-03
           3         1.672316e+00         2.149978e-01         2.186063e-01         4.778393e-03
           3         1.695383e+00         1.959504e-01         2.022129e-01         5.309877e-03
           3         1.718449e+00         2.605532e-01         2.674876e-01         2.992416e-03
           3         1.741515e+00         4.525643e-01         4.480664e-01         6.053706e-03
           3         1.764582e+00         7.483387e-01         7.583819e-01         5.736359e-03
           3         1.787648e+00         1.190936e+00         1.206802e+00         6.477705e-03
           3         1.810715e+00         1.744128e+00         1.735601e+00         6.489431e-03
           3         1.833781e+00         2.211488e+00         2.185771e+00         1.620195e-02
           3         1.856848e+00         2.535890e+00         2.528575e+00         5.928527e-03
           3         1.879914e+00         2.649632e+00         2.644935e+00         8.305799e-03
           3         1.902980e+00         2.478977e+00         2.456834e+00         9.201634e-03
           3         1.926047e+00         2.146087e+00         2.142008e+00         3.416110e-03
           3         1.949113e+00         1.631002e+00         1.656686e+00         1.210772e-02
           3         1.972180e+00         1.181926e+00         1.189775e+00         4.066164e-03
           3         1.995246e+00         8.355339e-01         8.273039e-01         7.446612e-03
           3         2.018313e+00         5.672117e-01         5.797359e-01         6.389844e-03
           3         2.041379e+00         4.534541e-01         4.663140e-01         7.522229e-03
           3         2.064445e+00         4.982621e-01         4.860817e-01         5.169190e-03
           3         2.087512e+00         5.930502e-01         5.829617e-01         7.480873e-03
           3         2.110578e+00         7.154060e-01         7.310692e-01         9.972632e-03
           3         2.133645e+00         9.163514e-01         8.859412e-01         1.319398e-02
           3         2.156711e+00         1.012801e+00         9.790396e-01         1.387016e-02
           3         2.179778e+00         9.785765e-01         9.790745e-01         1.134470e-03
           3         2.202844e+00         8.731577e-01         8.954826e-01         1.056712e-02
           3         2.225910e+00         7.353746e-01         7.700535e-01         1.432541e-02
           3         2.248977e+00         6.612838e-01         6.562070e-01         2.073953e-03
           3         2.272043e+00         5.828989e-01         5.770888e-01         4.563238e-03
           3         2.295110e+00         5.996369e-01         5.915537e-01         3.302828e-03
           4         1.153321e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.459964e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.766607e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.073250e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.037989e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.268654e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.499318e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.729982e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.960646e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.191311e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.421975e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.652639e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.883304e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.113968e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.344632e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.575296e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.805961e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.036625e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.267289e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.497954e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.728618e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.959282e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.189946e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.420611e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.651275e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.881939e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.112604e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.343268e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.573932e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.804596e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.035261e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.265925e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.496589e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.727254e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.957918e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.188582e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.419247e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.649911e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.880575e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         9.111239e-01         4.229721e-03         2.899405e-03         4.245029e-04
           4         9.341904e-01         4.357084e-02         4.544581e-02         3.017243e-03
           4         9.572568e-01         3.062084e-01         3.095885e-01         3.158055e-03
           4         9.803232e-01         1.049044e+00         1.035790e+00         5.265100e-03
           4         1.003390e+00         2.220116e+00         2.222956e+00         1.885431e-02
           4         1.026456e+00         3.647026e+00         3.591829e+00         2.259469e-02
           4         1.049523e+00         4.416128e+00         4.468784e+00         2.541085e-02
           4         1.072589e+00         4.765220e+00         4.772755e+00         1.571909e-02
           4         1.095655e+00         4.276904e+00         4.290679e+00         3.927310e-02
           4         1.118722e+00         3.427707e+00         3.497441e+00         2.724065e-02
           4         1.141788e+00         2.697925e+00         2.632524e+00         2.639162e-02
           4         1.164855e+00         1.820257e+00         1.808743e+00         4.398547e-03
           4         1.187921e+00         1.106440e+00         1.138714e+00         1.447584e-02
           4         1.210988e+00         7.007352e-01         6.809945e-01         7.993943e-03
           4         1.234054e+00         3.716043e-01         3.629945e-01         4.946686e-03
           4         1.257120e+00         1.770324e-01         1.798561e-01         2.388005e-03
           4         1.280187e+00         8.433900e-02         8.349926e-02         2.995397e-03
           4         1.303253e+00         6.045798e-02         5.585097e-02         1.678672e-03
           4         1.326320e+00         4.320530e-02         4.369609e-02         2.407480e-03
           4         1.349386e+00         6.185363e-02         5.791428e-02         2.043933e-03
           4         1.372453e+00         1.109765e-01         1.116133e-01         3.559814e-03
           4         1.395519e+00         1.949489e-01         1.840325e-01         4.598601e-03
           4         1.418585e+00         2.916212e-01         2.958275e-01         4.877244e-03
           4         1.441652e+00         4.648612e-01         4.488307e-01         7.963097e-03
           4         1.464718e+00         6.225525e-01         6.273961e-01         4.650137e-03
           4         1.487785e+00         7.651238e-01         7.863934e-01         7.897314e-03
           4         1.510851e+00         8.906901e-01         9.001123e-01         1.056746e-02
           4         1.533918e+00         9.484128e-01         9.473732e-01         1.025236e-02
           4         1.556984e+00         9.081651e-01         9.111159e-01         1.161812e-02
           4         1.580050e+00         7.906207e-01         7.936643e-01         6.987326e-03
           4         1.603117e+00         6.320020e-01         6.175275e-01         6.378464e-03
           4         1.626183e+00         4.485307e-01         4.607166e-01         5.881596e-03
           4         1.649250e+00         3.349702e-01         3.144689e-01         7.107817e-03
           4         1.672316e+00         2.307498e-01         2.216422e-01         4.444767e-03
           4         1.695383e+00         2.161833e-01         2.057055e-01         5.000820e-03
           4         1.718449e+00         2.744673e-01         2.692325e-01         2.705638e-03
           4         1.741515e+00         4.355650e-01         4.449411e-01         5.285831e-03
           4         1.764582e+00         7.717482e-01         7.617234e-01         5.184991e-03
           4         1.787648e+00         1.240958e+00         1.215341e+00         8.847971e-03
           4         1.810715e+00         1.737001e+00         1.735951e+00         4.876492e-03
           4         1.833781e+00         2.203864e+00         2.190294e+00         1.276730e-02
           4         1.856848e+00         2.485512e+00         2.517809e+00         1.032946e-02
           4         1.879914e+00         2.602886e+00         2.634423e+00         1.103113e-02
           4         1.902980e+00         2.408022e+00         2.444631e+00         1.262179e-02
           4         1.926047e+00         2.104983e+00         2.132752e+00         8.415757e-03
           4         1.949113e+00         1.686964e+00         1.664256e+00         1.119964e-02
           4         1.972180e+00         1.198501e+00         1.191957e+00         3.587294e-03
           4         1.995246e+00         8.341494e-01         8.290153e-01         5.778270e-03
           4         2.018313e+00         5.606994e-01         5.749768e-01         6.320909e-03
           4         2.041379e+00         4.700119e-01         4.672384e-01         5.698197e-03
           4         2.064445e+00         4.958161e-01         4.885153e-01         4.412724e-03
           4         2.087512e+00         5.953702e-01         5.860638e-01         6.220677e-03
           4         2.110578e+00         7.371694e-01         7.325943e-01         7.595187e-03
           4         2.133645e+00         9.320140e-01         8.974594e-01         1.405071e-02
           4         2.156711e+00         9.653433e-01         9.756155e-01         1.081701e-02
           4         2.179778e+00         9.618852e-01         9.747772e-01         3.817602e-03
           4         2.202844e+00         8.814785e-01         8.919816e-01         8.485512e-03
           4         2.225910e+00         7.764324e-01         7.716483e-01         1.083246e-02
