    # BLOCK:          ACTUAL_TE:              TE_AVE:              ERROR:
          41         1.912625e+01         1.945542e+01         4.231922e-02
          42         1.954242e+01         1.945749e+01         4.136229e-02
          43         1.924151e+01         1.945247e+01         4.070419e-02
          44         1.921294e+01         1.944702e+01         4.014146e-02
          45         1.928362e+01         1.944339e+01         3.941333e-02
          46         1.968612e+01         1.944867e+01         3.890812e-02
          47         1.961473e+01         1.945220e+01         3.824038e-02
          48         1.989992e+01         1.946153e+01         3.856447e-02
          49         1.920328e+01         1.945626e+01         3.813589e-02
          50         1.908162e+01         1.944877e+01         3.810215e-02
          51         1.992763e+01         1.945816e+01         3.849457e-02
          52         1.985969e+01         1.946588e+01         3.852100e-02
          53         1.957559e+01         1.946795e+01         3.784977e-02
          54         1.976398e+01         1.947343e+01         3.754375e-02
          55         1.928686e+01         1.947004e+01         3.701407e-02
          56         1.970222e+01         1.947418e+01         3.658458e-02
          57         1.958214e+01         1.947608e+01         3.599174e-02
          58         1.956380e+01         1.947759e+01         3.540296e-02
          59         1.946300e+01         1.947734e+01         3.480378e-02
          60         1.945898e+01         1.947704e+01         3.422506e-02
          61         1.954295e+01         1.947812e+01         3.368104e-02
          62         1.971825e+01         1.948199e+01         3.335976e-02
          63         1.953665e+01         1.948286e+01         3.284152e-02
          64         1.988126e+01         1.948908e+01         3.291306e-02
          65         2.009829e+01         1.949846e+01         3.371478e-02
          66         1.910601e+01         1.949251e+01         3.372422e-02
          67         1.965525e+01         1.949494e+01         3.330823e-02
          68         1.930853e+01         1.949220e+01         3.293101e-02
          69         1.938879e+01         1.949070e+01         3.248783e-02
          70         1.934330e+01         1.948859e+01         3.209189e-02
          71         1.954052e+01         1.948932e+01         3.164822e-02
          72         1.985810e+01         1.949445e+01         3.162042e-02
          73         1.938568e+01         1.949296e+01         3.122234e-02
          74         1.964685e+01         1.949504e+01         3.086960e-02
          75         1.990317e+01         1.950048e+01         3.093393e-02
          76         1.937072e+01         1.949877e+01         3.057399e-02
          77         1.977828e+01         1.950240e+01         3.039165e-02
          78         1.942870e+01         1.950145e+01         3.001670e-02
          79         1.929000e+01         1.949878e+01         2.975584e-02
          80         1.925656e+01         1.949575e+01         2.953754e-02
          81         1.929852e+01         1.949332e+01         2.927307e-02
          82         1.915308e+01         1.948917e+01         2.920865e-02
          83         1.950797e+01         1.948939e+01         2.885762e-02
          84         1.989896e+01         1.949427e+01         2.892306e-02
          85         1.947633e+01         1.949406e+01         2.858356e-02
          86         1.947228e+01         1.949380e+01         2.825231e-02
          87         1.988001e+01         1.949824e+01         2.827417e-02
          88         1.982117e+01         1.950191e+01         2.819000e-02
          89         1.933046e+01         1.949999e+01         2.793901e-02
          90         1.943604e+01         1.949928e+01         2.763760e-02
          91         1.898729e+01         1.949365e+01         2.790069e-02
          92         1.937818e+01         1.949240e+01         2.762563e-02
          93         1.960900e+01         1.949365e+01         2.735702e-02
          94         1.988813e+01         1.949785e+01         2.738598e-02
          95         1.925850e+01         1.949533e+01         2.721335e-02
          96         1.927100e+01         1.949299e+01         2.703002e-02
          97         1.921357e+01         1.949011e+01         2.690442e-02
          98         1.944207e+01         1.948962e+01         2.663435e-02
          99         1.898688e+01         1.948454e+01         2.684505e-02
         100         1.943476e+01         1.948404e+01         2.658122e-02
         101         1.930542e+01         1.948227e+01         2.637681e-02
         102         1.944838e+01         1.948194e+01         2.612030e-02
         103         1.933184e+01         1.948048e+01         2.590733e-02
         104         1.972593e+01         1.948284e+01         2.576550e-02
         105         1.974860e+01         1.948538e+01         2.564412e-02
         106         1.945470e+01         1.948509e+01         2.540383e-02
         107         1.947091e+01         1.948495e+01         2.516676e-02
         108         1.968575e+01         1.948681e+01         2.500232e-02
         109         1.947091e+01         1.948667e+01         2.477336e-02
         110         1.957586e+01         1.948748e+01         2.456142e-02
         111         1.935368e+01         1.948627e+01         2.436970e-02
         112         1.980891e+01         1.948915e+01         2.432179e-02
         113         1.941290e+01         1.948848e+01         2.411591e-02
         114         1.954769e+01         1.948900e+01         2.390996e-02
         115         1.906830e+01         1.948534e+01         2.398027e-02
         116         1.962147e+01         1.948651e+01         2.380224e-02
         117         1.933328e+01         1.948520e+01         2.363481e-02
         118         1.964500e+01         1.948656e+01         2.347328e-02
         119         1.939330e+01         1.948577e+01         2.328910e-02
         120         1.911100e+01         1.948265e+01         2.330349e-02
         121         1.952146e+01         1.948297e+01         2.311311e-02
         122         1.901435e+01         1.947913e+01         2.324064e-02
         123         1.935519e+01         1.947812e+01         2.307353e-02
         124         1.986766e+01         1.948126e+01         2.310031e-02
         125         1.942355e+01         1.948080e+01         2.292012e-02
         126         1.955094e+01         1.948136e+01         2.274497e-02
         127         1.943295e+01         1.948098e+01         2.256907e-02
         128         1.937258e+01         1.948013e+01         2.240863e-02
         129         1.923058e+01         1.947820e+01         2.231827e-02
         130         1.964298e+01         1.947946e+01         2.218256e-02
         131         1.957113e+01         1.948016e+01         2.202426e-02
         132         2.020698e+01         1.948567e+01         2.253518e-02
         133         1.961615e+01         1.948665e+01         2.238709e-02
         134         1.948973e+01         1.948667e+01         2.222003e-02
         135         1.964372e+01         1.948784e+01         2.208587e-02
         136         1.973766e+01         1.948967e+01         2.199973e-02
         137         1.935139e+01         1.948866e+01         2.186229e-02
         138         1.915753e+01         1.948627e+01         2.183516e-02
         139         1.944698e+01         1.948598e+01         2.167990e-02
         140         1.967533e+01         1.948734e+01         2.156719e-02
         141         1.900187e+01         1.948389e+01         2.168732e-02
         142         1.978377e+01         1.948600e+01         2.163716e-02
         143         1.942904e+01         1.948561e+01         2.148952e-02
         144         1.959702e+01         1.948638e+01         2.135421e-02
         145         1.983974e+01         1.948882e+01         2.134554e-02
         146         1.936055e+01         1.948794e+01         2.121741e-02
         147         1.951350e+01         1.948811e+01         2.107379e-02
         148         1.942888e+01         1.948771e+01         2.093520e-02
         149         1.930736e+01         1.948650e+01         2.082965e-02
         150         1.965758e+01         1.948764e+01         2.072199e-02
         151         1.913064e+01         1.948528e+01         2.071919e-02
         152         1.956840e+01         1.948582e+01         2.059010e-02
         153         1.939208e+01         1.948521e+01         2.046463e-02
         154         1.943963e+01         1.948492e+01         2.033389e-02
         155         1.949955e+01         1.948501e+01         2.020292e-02
         156         1.925169e+01         1.948351e+01         2.012870e-02
         157         1.964682e+01         1.948455e+01         2.002735e-02
         158         1.942830e+01         1.948420e+01         1.990376e-02
         159         1.967691e+01         1.948541e+01         1.981545e-02
         160         1.963956e+01         1.948637e+01         1.971501e-02
         161         1.961282e+01         1.948716e+01         1.960819e-02
         162         1.956000e+01         1.948761e+01         1.949231e-02
         163         1.935221e+01         1.948678e+01         1.939041e-02
         164         1.966968e+01         1.948789e+01         1.930422e-02
         165         1.996384e+01         1.949078e+01         1.940154e-02
         166         1.940022e+01         1.949023e+01         1.929233e-02
         167         1.955017e+01         1.949059e+01         1.918015e-02
         168         1.939141e+01         1.949000e+01         1.907506e-02
         169         1.936670e+01         1.948927e+01         1.897614e-02
         170         1.906420e+01         1.948677e+01         1.902854e-02
         171         1.911695e+01         1.948461e+01         1.903976e-02
         172         1.935415e+01         1.948385e+01         1.894417e-02
         173         1.945849e+01         1.948370e+01         1.883523e-02
         174         2.003394e+01         1.948687e+01         1.899059e-02
         175         1.954243e+01         1.948718e+01         1.888473e-02
         176         1.957237e+01         1.948767e+01         1.878363e-02
         177         1.961461e+01         1.948838e+01         1.869119e-02
         178         1.880697e+01         1.948456e+01         1.897416e-02
         179         1.969491e+01         1.948573e+01         1.890452e-02
         180         1.956506e+01         1.948617e+01         1.880463e-02
         181         1.989345e+01         1.948842e+01         1.883488e-02
         182         1.955921e+01         1.948881e+01         1.873541e-02
         183         1.971481e+01         1.949005e+01         1.867368e-02
         184         1.941846e+01         1.948966e+01         1.857625e-02
         185         1.972113e+01         1.949091e+01         1.851793e-02
         186         1.894212e+01         1.948796e+01         1.865194e-02
         187         1.994124e+01         1.949038e+01         1.870904e-02
         188         1.908370e+01         1.948822e+01         1.873416e-02
         189         1.905326e+01         1.948592e+01         1.877586e-02
         190         1.942767e+01         1.948561e+01         1.867954e-02
         191         1.967245e+01         1.948659e+01         1.860734e-02
         192         1.938053e+01         1.948604e+01         1.851863e-02
         193         1.943915e+01         1.948579e+01         1.842427e-02
         194         1.972079e+01         1.948700e+01         1.836907e-02
         195         1.998826e+01         1.948958e+01         1.845385e-02
         196         1.910998e+01         1.948764e+01         1.846105e-02
         197         1.946148e+01         1.948751e+01         1.836782e-02
         198         1.897971e+01         1.948494e+01         1.845323e-02
         199         1.975789e+01         1.948631e+01         1.841140e-02
         200         1.991872e+01         1.948847e+01         1.844585e-02
         201         1.912224e+01         1.948665e+01         1.844386e-02
         202         1.995752e+01         1.948898e+01         1.849927e-02
         203         1.954289e+01         1.948925e+01         1.841004e-02
         204         2.001890e+01         1.949185e+01         1.850197e-02
         205         1.924371e+01         1.949064e+01         1.845127e-02
         206         1.953370e+01         1.949084e+01         1.836288e-02
         207         1.963389e+01         1.949154e+01         1.828717e-02
         208         1.978176e+01         1.949293e+01         1.825241e-02
         209         1.952255e+01         1.949307e+01         1.816562e-02
         210         1.894558e+01         1.949047e+01         1.826525e-02
         211         1.944502e+01         1.949025e+01         1.817995e-02
         212         1.975068e+01         1.949148e+01         1.813566e-02
         213         1.907831e+01         1.948954e+01         1.815395e-02
         214         1.977371e+01         1.949087e+01         1.811762e-02
         215         1.921953e+01         1.948960e+01         1.807725e-02
         216         1.974628e+01         1.949079e+01         1.803258e-02
         217         1.956045e+01         1.949111e+01         1.795234e-02
         218         1.919587e+01         1.948976e+01         1.792100e-02
         219         1.913354e+01         1.948813e+01         1.791283e-02
         220         2.001593e+01         1.949053e+01         1.799135e-02
         221         1.937165e+01         1.948999e+01         1.791798e-02
         222         1.972119e+01         1.949104e+01         1.786751e-02
         223         1.987018e+01         1.949274e+01         1.786809e-02
         224         1.924735e+01         1.949164e+01         1.782187e-02
         225         1.948586e+01         1.949161e+01         1.774268e-02
         226         1.923482e+01         1.949048e+01         1.770052e-02
         227         1.993297e+01         1.949243e+01         1.772956e-02
         228         1.972846e+01         1.949346e+01         1.768199e-02
         229         1.926597e+01         1.949247e+01         1.763266e-02
         230         1.888167e+01         1.948981e+01         1.775486e-02
         231         1.929475e+01         1.948897e+01         1.769806e-02
         232         1.980739e+01         1.949034e+01         1.767492e-02
         233         1.977502e+01         1.949156e+01         1.764124e-02
         234         1.940364e+01         1.949119e+01         1.756985e-02
         235         1.945541e+01         1.949104e+01         1.749575e-02
         236         1.900187e+01         1.948896e+01         1.754396e-02
         237         1.969727e+01         1.948984e+01         1.749194e-02
         238         1.939726e+01         1.948945e+01         1.742277e-02
         239         1.913409e+01         1.948797e+01         1.741320e-02
         240         1.948399e+01         1.948795e+01         1.734065e-02
         241         1.947803e+01         1.948791e+01         1.726875e-02
         242         1.965485e+01         1.948860e+01         1.721116e-02
         243         1.944685e+01         1.948843e+01         1.714119e-02
         244         1.902724e+01         1.948654e+01         1.717483e-02
         245         1.951558e+01         1.948665e+01         1.710514e-02
         246         1.990289e+01         1.948835e+01         1.711909e-02
         247         1.925996e+01         1.948742e+01         1.707473e-02
         248         1.957347e+01         1.948777e+01         1.700941e-02
         249         1.986894e+01         1.948930e+01         1.700984e-02
         250         1.935600e+01         1.948877e+01         1.695016e-02
         251         1.947009e+01         1.948869e+01         1.688279e-02
         252         1.959109e+01         1.948910e+01         1.682069e-02
         253         1.959486e+01         1.948952e+01         1.675939e-02
         254         1.903106e+01         1.948771e+01         1.679033e-02
         255         1.990041e+01         1.948933e+01         1.680230e-02
         256         1.941457e+01         1.948904e+01         1.673920e-02
         257         1.906500e+01         1.948739e+01         1.675519e-02
         258         1.931762e+01         1.948673e+01         1.670316e-02
         259         1.970925e+01         1.948759e+01         1.666075e-02
         260         1.961309e+01         1.948807e+01         1.660366e-02
         261         1.953447e+01         1.948825e+01         1.654100e-02
         262         1.960065e+01         1.948868e+01         1.648343e-02
         263         1.906220e+01         1.948706e+01         1.650032e-02
         264         1.941515e+01         1.948678e+01         1.644007e-02
         265         1.970675e+01         1.948761e+01         1.639897e-02
         266         1.906787e+01         1.948604e+01         1.641307e-02
         267         1.905087e+01         1.948441e+01         1.643232e-02
         268         1.952719e+01         1.948457e+01         1.637178e-02
         269         1.935326e+01         1.948408e+01         1.631819e-02
         270         1.927270e+01         1.948330e+01         1.627652e-02
         271         1.953995e+01         1.948350e+01         1.621781e-02
         272         1.918196e+01         1.948240e+01         1.619603e-02
         273         1.982584e+01         1.948365e+01         1.618549e-02
         274         1.957721e+01         1.948400e+01         1.613002e-02
         275         1.947135e+01         1.948395e+01         1.607143e-02
         276         1.944995e+01         1.948383e+01         1.601367e-02
         277         1.971955e+01         1.948468e+01         1.597846e-02
         278         1.924926e+01         1.948383e+01         1.594340e-02
         279         1.984737e+01         1.948513e+01         1.593942e-02
         280         1.958848e+01         1.948550e+01         1.588676e-02
         281         1.939480e+01         1.948518e+01         1.583350e-02
         282         1.959365e+01         1.948556e+01         1.578203e-02
         283         1.937856e+01         1.948519e+01         1.573079e-02
         284         1.912549e+01         1.948392e+01         1.572630e-02
         285         1.959545e+01         1.948431e+01         1.567599e-02
         286         1.971337e+01         1.948511e+01         1.564163e-02
         287         1.923240e+01         1.948423e+01         1.561189e-02
         288         1.946046e+01         1.948415e+01         1.555790e-02
         289         1.916121e+01         1.948303e+01         1.554415e-02
         290         1.949964e+01         1.948309e+01         1.549065e-02
         291         2.000440e+01         1.948488e+01         1.554066e-02
         292         1.994090e+01         1.948644e+01         1.556571e-02
         293         1.964375e+01         1.948698e+01         1.552184e-02
         294         1.906649e+01         1.948555e+01         1.553480e-02
         295         1.925259e+01         1.948476e+01         1.550220e-02
         296         1.954200e+01         1.948495e+01         1.545103e-02
         297         1.970943e+01         1.948571e+01         1.541748e-02
         298         1.977064e+01         1.948666e+01         1.539536e-02
         299         1.969986e+01         1.948738e+01         1.536038e-02
         300         1.936213e+01         1.948696e+01         1.531485e-02
         301         1.977840e+01         1.948793e+01         1.529454e-02
         302         1.975846e+01         1.948882e+01         1.527011e-02
         303         1.961585e+01         1.948924e+01         1.522547e-02
         304         1.985797e+01         1.949046e+01         1.522362e-02
         305         1.972783e+01         1.949123e+01         1.519359e-02
         306         1.955359e+01         1.949144e+01         1.514530e-02
         307         1.915189e+01         1.949033e+01         1.513630e-02
         308         1.965364e+01         1.949086e+01         1.509644e-02
         309         1.965083e+01         1.949138e+01         1.505646e-02
         310         1.983279e+01         1.949248e+01         1.504812e-02
         311         1.975092e+01         1.949331e+01         1.502266e-02
         312         2.005746e+01         1.949512e+01         1.508293e-02
         313         1.962022e+01         1.949552e+01         1.504004e-02
         314         1.954415e+01         1.949567e+01         1.499294e-02
         315         1.950189e+01         1.949569e+01         1.494535e-02
         316         1.950558e+01         1.949573e+01         1.489809e-02
         317         2.006669e+01         1.949753e+01         1.495958e-02
         318         1.941280e+01         1.949726e+01         1.491491e-02
         319         1.974438e+01         1.949804e+01         1.488825e-02
         320         1.967961e+01         1.949860e+01         1.485254e-02
         321         1.918198e+01         1.949762e+01         1.483898e-02
         322         1.867963e+01         1.949508e+01         1.500877e-02
         323         1.937589e+01         1.949471e+01         1.496684e-02
         324         1.959992e+01         1.949503e+01         1.492417e-02
         325         1.936766e+01         1.949464e+01         1.488339e-02
         326         1.951793e+01         1.949471e+01         1.483791e-02
         327         1.894021e+01         1.949302e+01         1.488911e-02
         328         1.934561e+01         1.949257e+01         1.485050e-02
         329         1.945616e+01         1.949246e+01         1.480578e-02
         330         1.961150e+01         1.949282e+01         1.476530e-02
         331         1.934353e+01         1.949237e+01         1.472758e-02
         332         1.944657e+01         1.949223e+01         1.468387e-02
         333         1.982556e+01         1.949323e+01         1.467385e-02
         334         1.972297e+01         1.949392e+01         1.464603e-02
         335         1.998211e+01         1.949537e+01         1.467463e-02
         336         1.998026e+01         1.949682e+01         1.470175e-02
         337         1.964329e+01         1.949725e+01         1.466454e-02
         338         1.883922e+01         1.949530e+01         1.474982e-02
         339         1.939226e+01         1.949500e+01         1.470944e-02
         340         1.972959e+01         1.949569e+01         1.468235e-02
         341         1.944914e+01         1.949555e+01         1.463993e-02
         342         1.967571e+01         1.949608e+01         1.460660e-02
         343         1.938864e+01         1.949577e+01         1.456737e-02
         344         1.949893e+01         1.949578e+01         1.452503e-02
         345         1.978374e+01         1.949661e+01         1.450689e-02
         346         1.929389e+01         1.949603e+01         1.447679e-02
         347         1.951897e+01         1.949609e+01         1.443522e-02
         348         1.971968e+01         1.949673e+01         1.440803e-02
         349         1.983899e+01         1.949771e+01         1.440008e-02
         350         1.953726e+01         1.949783e+01         1.435938e-02
         351         1.905682e+01         1.949657e+01         1.437333e-02
         352         1.945594e+01         1.949646e+01         1.433296e-02
         353         1.930384e+01         1.949591e+01         1.430274e-02
         354         1.958723e+01         1.949617e+01         1.426467e-02
         355         1.936664e+01         1.949580e+01         1.422915e-02
         356         1.961087e+01         1.949613e+01         1.419285e-02
         357         1.959072e+01         1.949639e+01         1.415557e-02
         358         1.932528e+01         1.949591e+01         1.412409e-02
         359         1.933189e+01         1.949546e+01         1.409214e-02
         360         1.921116e+01         1.949467e+01         1.407510e-02
         361         1.947424e+01         1.949461e+01         1.403623e-02
         362         1.944981e+01         1.949449e+01         1.399800e-02
         363         1.950864e+01         1.949453e+01         1.395949e-02
         364         1.931401e+01         1.949403e+01         1.392995e-02
         365         1.955271e+01         1.949419e+01         1.389271e-02
         366         1.966893e+01         1.949467e+01         1.386296e-02
         367         1.938238e+01         1.949436e+01         1.382856e-02
         368         1.941606e+01         1.949415e+01         1.379262e-02
         369         1.974220e+01         1.949482e+01         1.377161e-02
         370         1.973321e+01         1.949547e+01         1.374945e-02
         371         1.966528e+01         1.949592e+01         1.372001e-02
         372         1.932130e+01         1.949545e+01         1.369116e-02
         373         1.980339e+01         1.949628e+01         1.367932e-02
         374         1.967352e+01         1.949675e+01         1.365095e-02
         375         1.986002e+01         1.949772e+01         1.364887e-02
         376         1.929825e+01         1.949719e+01         1.362288e-02
         377         1.960760e+01         1.949748e+01         1.358989e-02
         378         1.941644e+01         1.949727e+01         1.355563e-02
         379         2.011479e+01         1.949890e+01         1.361743e-02
         380         1.969202e+01         1.949941e+01         1.359108e-02
         381         1.960855e+01         1.949969e+01         1.355842e-02
         382         1.934628e+01         1.949929e+01         1.352888e-02
         383         1.956803e+01         1.949947e+01         1.349474e-02
         384         1.963411e+01         1.949982e+01         1.346416e-02
         385         1.902846e+01         1.949860e+01         1.348473e-02
         386         1.889063e+01         1.949702e+01         1.354147e-02
         387         1.966844e+01         1.949747e+01         1.351372e-02
         388         1.958713e+01         1.949770e+01         1.348087e-02
         389         1.935055e+01         1.949732e+01         1.345152e-02
         390         1.951307e+01         1.949736e+01         1.341709e-02
         391         1.967356e+01         1.949781e+01         1.339034e-02
         392         1.941191e+01         1.949759e+01         1.335797e-02
         393         1.945310e+01         1.949748e+01         1.332446e-02
         394         2.008763e+01         1.949898e+01         1.337457e-02
         395         1.924822e+01         1.949834e+01         1.335577e-02
         396         1.938650e+01         1.949806e+01         1.332503e-02
         397         1.972589e+01         1.949863e+01         1.330382e-02
         398         1.957183e+01         1.949882e+01         1.327166e-02
         399         1.922126e+01         1.949812e+01         1.325662e-02
         400         1.969852e+01         1.949862e+01         1.323294e-02
         401         1.965340e+01         1.949901e+01         1.320557e-02
         402         1.934956e+01         1.949864e+01         1.317795e-02
         403         1.941745e+01         1.949843e+01         1.314679e-02
         404         1.987997e+01         1.949938e+01         1.314812e-02
         405         1.978681e+01         1.950009e+01         1.313480e-02
         406         1.954455e+01         1.950020e+01         1.310290e-02
         407         1.966180e+01         1.950059e+01         1.307672e-02
         408         1.934005e+01         1.950020e+01         1.305059e-02
         409         1.960213e+01         1.950045e+01         1.302106e-02
         410         1.957650e+01         1.950064e+01         1.299063e-02
         411         1.970303e+01         1.950113e+01         1.296835e-02
         412         1.966615e+01         1.950153e+01         1.294306e-02
         413         1.954063e+01         1.950162e+01         1.291206e-02
         414         1.947583e+01         1.950156e+01         1.288102e-02
         415         1.973169e+01         1.950212e+01         1.286192e-02
         416         1.958053e+01         1.950230e+01         1.283238e-02
         417         2.000019e+01         1.950350e+01         1.285703e-02
         418         1.952950e+01         1.950356e+01         1.282642e-02
         419         1.935563e+01         1.950321e+01         1.280067e-02
         420         1.966699e+01         1.950360e+01         1.277613e-02
         421         1.964121e+01         1.950392e+01         1.274996e-02
         422         1.934855e+01         1.950356e+01         1.272507e-02
         423         1.946927e+01         1.950347e+01         1.269524e-02
         424         1.964909e+01         1.950382e+01         1.266994e-02
         425         1.943841e+01         1.950366e+01         1.264107e-02
         426         1.993833e+01         1.950468e+01         1.265251e-02
         427         1.913405e+01         1.950382e+01         1.265261e-02
         428         1.943337e+01         1.950365e+01         1.262412e-02
         429         1.948631e+01         1.950361e+01         1.259476e-02
         430         1.958220e+01         1.950379e+01         1.256680e-02
         431         1.891610e+01         1.950243e+01         1.261140e-02
         432         1.936335e+01         1.950211e+01         1.258631e-02
         433         1.933005e+01         1.950171e+01         1.256352e-02
         434         1.971670e+01         1.950221e+01         1.254433e-02
         435         1.953067e+01         1.950227e+01         1.251566e-02
         436         1.982367e+01         1.950301e+01         1.250865e-02
         437         1.947089e+01         1.950294e+01         1.248024e-02
         438         1.960958e+01         1.950318e+01         1.245412e-02
         439         1.959899e+01         1.950340e+01         1.242766e-02
         440         1.983646e+01         1.950415e+01         1.242245e-02
         441         1.965954e+01         1.950451e+01         1.239928e-02
         442         1.936783e+01         1.950420e+01         1.237508e-02
         443         1.913695e+01         1.950337e+01         1.237488e-02
         444         1.997048e+01         1.950442e+01         1.239165e-02
         445         1.926931e+01         1.950389e+01         1.237506e-02
         446         1.973655e+01         1.950441e+01         1.235831e-02
         447         1.963674e+01         1.950471e+01         1.233420e-02
         448         2.002805e+01         1.950588e+01         1.236187e-02
         449         1.952532e+01         1.950592e+01         1.233441e-02
         450         1.961495e+01         1.950616e+01         1.230938e-02
         451         1.944447e+01         1.950603e+01         1.228285e-02
         452         1.975866e+01         1.950659e+01         1.226838e-02
         453         1.946727e+01         1.950650e+01         1.224161e-02
         454         1.933003e+01         1.950611e+01         1.222081e-02
         455         1.906504e+01         1.950514e+01         1.223234e-02
         456         1.952829e+01         1.950519e+01         1.220562e-02
         457         1.936929e+01         1.950489e+01         1.218254e-02
         458         1.957199e+01         1.950504e+01         1.215682e-02
         459         1.967789e+01         1.950542e+01         1.213616e-02
         460         1.935509e+01         1.950509e+01         1.211418e-02
         461         1.968615e+01         1.950548e+01         1.209427e-02
         462         1.981799e+01         1.950616e+01         1.208699e-02
         463         1.968416e+01         1.950654e+01         1.206700e-02
         464         1.960827e+01         1.950676e+01         1.204298e-02
         465         1.982877e+01         1.950746e+01         1.203697e-02
         466         1.946042e+01         1.950736e+01         1.201157e-02
         467         1.944942e+01         1.950723e+01         1.198649e-02
         468         1.957175e+01         1.950737e+01         1.196167e-02
         469         1.960702e+01         1.950758e+01         1.193805e-02
         470         1.965664e+01         1.950790e+01         1.191686e-02
         471         1.969977e+01         1.950831e+01         1.189852e-02
         472         1.955649e+01         1.950841e+01         1.187375e-02
         473         1.975472e+01         1.950893e+01         1.186006e-02
         474         1.946523e+01         1.950884e+01         1.183540e-02
         475         1.960452e+01         1.950904e+01         1.181220e-02
         476         1.907920e+01         1.950814e+01         1.182185e-02
         477         1.953831e+01         1.950820e+01         1.179723e-02
         478         1.949530e+01         1.950817e+01         1.177258e-02
         479         1.937596e+01         1.950790e+01         1.175124e-02
         480         1.973668e+01         1.950837e+01         1.173642e-02
         481         1.956173e+01         1.950848e+01         1.171255e-02
         482         1.905181e+01         1.950754e+01         1.172650e-02
         483         1.934613e+01         1.950720e+01         1.170699e-02
         484         1.963609e+01         1.950747e+01         1.168583e-02
         485         1.991381e+01         1.950831e+01         1.169173e-02
         486         1.915865e+01         1.950759e+01         1.168978e-02
         487         1.943115e+01         1.950743e+01         1.166683e-02
         488         1.980770e+01         1.950804e+01         1.165914e-02
         489         1.974854e+01         1.950854e+01         1.164567e-02
         490         1.988257e+01         1.950930e+01         1.164689e-02
         491         1.927017e+01         1.950881e+01         1.163335e-02
         492         1.927536e+01         1.950834e+01         1.161937e-02
         493         1.955724e+01         1.950844e+01         1.159623e-02
         494         1.990440e+01         1.950924e+01         1.160042e-02
         495         1.953493e+01         1.950929e+01         1.157711e-02
         496         1.950448e+01         1.950928e+01         1.155377e-02
         497         1.983367e+01         1.950993e+01         1.154894e-02
         498         1.959663e+01         1.951011e+01         1.152706e-02
         499         1.962425e+01         1.951034e+01         1.150623e-02
         500         1.965501e+01         1.951063e+01         1.148686e-02
         501         1.974223e+01         1.951109e+01         1.147323e-02
         502         1.942255e+01         1.951091e+01         1.145173e-02
         503         1.894897e+01         1.950979e+01         1.148333e-02
         504         1.926274e+01         1.950930e+01         1.147100e-02
         505         1.936739e+01         1.950902e+01         1.145173e-02
         506         1.966447e+01         1.950933e+01         1.143321e-02
         507         1.985486e+01         1.951001e+01         1.143096e-02
         508         1.928116e+01         1.950956e+01         1.141733e-02
         509         1.976419e+01         1.951006e+01         1.140585e-02
         510         1.956703e+01         1.951017e+01         1.138404e-02
         511         1.954695e+01         1.951025e+01         1.136198e-02
         512         1.948227e+01         1.951019e+01         1.133992e-02
         513         1.993101e+01         1.951101e+01         1.134745e-02
         514         1.962395e+01         1.951123e+01         1.132750e-02
         515         1.933465e+01         1.951089e+01         1.131069e-02
         516         1.953456e+01         1.951093e+01         1.128887e-02
