    # BLOCK:          DISTANCE:          ACTUAL_GOFR:          AVE_GOFR:              ERROR:
           3         3.393235e+00         9.793583e-01         9.782378e-01         4.738401e-04
           3         3.457868e+00         9.720407e-01         9.721780e-01         1.774349e-03
           3         3.522501e+00         9.673815e-01         9.767756e-01         3.935811e-03
           3         3.587134e+00         9.748585e-01         9.740812e-01         3.277937e-04
           3         3.651767e+00         9.730391e-01         9.719976e-01         4.374796e-04
           3         3.716400e+00         9.778221e-01         9.758968e-01         1.525857e-03
           3         3.781033e+00         9.776637e-01         9.784058e-01         5.432033e-04
           3         3.845666e+00         9.762751e-01         9.711457e-01         3.798893e-03
           3         3.910299e+00         9.755074e-01         9.738891e-01         1.369554e-03
           3         3.974932e+00         9.782565e-01         9.792030e-01         3.854621e-03
           3         4.039565e+00         9.835724e-01         9.773522e-01         3.000284e-03
           3         4.104198e+00         9.747561e-01         9.730727e-01         1.008482e-03
           3         4.168831e+00         9.723166e-01         9.720453e-01         2.283255e-03
           3         4.233464e+00         9.729468e-01         9.734312e-01         6.509577e-04
           3         4.298097e+00         9.688996e-01         9.736454e-01         4.463118e-03
           3         4.362730e+00         9.796700e-01         9.749329e-01         1.933911e-03
           3         4.427363e+00         9.729631e-01         9.737388e-01         1.025553e-03
           3         4.491996e+00         9.782999e-01         9.718359e-01         3.561517e-03
           3         4.556629e+00         9.790761e-01         9.777949e-01         9.420033e-04
           3         4.621262e+00         9.787267e-01         9.770632e-01         7.942846e-04
           3         4.685895e+00         9.704088e-01         9.733004e-01         2.035686e-03
           3         4.750528e+00         9.730042e-01         9.794129e-01         2.626679e-03
           3         4.815162e+00         9.786198e-01         9.764399e-01         8.899992e-04
           3         4.879795e+00         9.687223e-01         9.734532e-01         1.962403e-03
           3         4.944428e+00         9.729609e-01         9.733414e-01         1.169010e-03
           3         5.009061e+00         9.773021e-01         9.769133e-01         3.546597e-04
           3         5.073694e+00         9.663423e-01         9.690591e-01         1.491825e-03
           3         5.138327e+00         9.746135e-01         9.724076e-01         1.045277e-03
           3         5.202960e+00         9.786238e-01         9.716943e-01         3.136668e-03
           3         5.267593e+00         9.758753e-01         9.757914e-01         7.679621e-04
           3         5.332226e+00         9.750659e-01         9.762094e-01         2.569344e-03
           3         5.396859e+00         9.792394e-01         9.749567e-01         1.761368e-03
           3         5.461492e+00         9.739659e-01         9.756429e-01         6.846476e-04
           3         5.526125e+00         9.759992e-01         9.768184e-01         3.478239e-04
           3         5.590758e+00         9.773002e-01         9.751994e-01         1.160516e-03
           3         5.655391e+00         9.766692e-01         9.760936e-01         8.488304e-04
           3         5.720024e+00         9.756198e-01         9.746483e-01         1.214811e-03
           3         5.784657e+00         9.715052e-01         9.696050e-01         3.973909e-03
           3         5.849290e+00         9.760678e-01         9.745783e-01         2.734272e-03
           3         5.913923e+00         9.723236e-01         9.787441e-01         2.623492e-03
           3         5.978556e+00         9.779480e-01         9.753207e-01         1.620844e-03
           3         6.043189e+00         9.722614e-01         9.749978e-01         1.210941e-03
           3         6.107822e+00         9.781290e-01         9.753834e-01         1.133017e-03
           3         6.172455e+00         9.841820e-01         9.777327e-01         3.016790e-03
           3         6.237088e+00         9.747084e-01         9.744880e-01         1.086598e-03
           3         6.301721e+00         9.717511e-01         9.747536e-01         1.226304e-03
           3         6.366355e+00         9.755354e-01         9.752459e-01         1.927646e-04
           3         6.430988e+00         9.766607e-01         9.757820e-01         3.618835e-04
           4         3.231652e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         9.694956e-02         0.000000e+00         0.000000e+00         0.000000e+00
           4         1.615826e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.262156e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         2.908487e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         3.554817e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.201148e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         4.847478e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         5.493808e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.140139e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         6.786469e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         7.432800e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.079130e-01         0.000000e+00         0.000000e+00         0.000000e+00
           4         8.725460e-01         5.567009e-04         4.871133e-04         1.516627e-04
           4         9.371791e-01         1.476749e-01         1.432495e-01         2.471968e-03
           4         1.001812e+00         1.017072e+00         1.006735e+00         5.282579e-03
           4         1.066445e+00         1.932024e+00         1.923811e+00         1.292312e-02
           4         1.131078e+00         2.125710e+00         2.139899e+00         7.012029e-03
           4         1.195711e+00         2.000700e+00         1.968428e+00         9.581798e-03
           4         1.260344e+00         1.734597e+00         1.743464e+00         7.093087e-03
           4         1.324977e+00         1.553562e+00         1.525319e+00         1.304219e-02
           4         1.389610e+00         1.384219e+00         1.387178e+00         6.107775e-03
           4         1.454243e+00         1.304037e+00         1.291813e+00         7.497216e-03
           4         1.518876e+00         1.216216e+00         1.201886e+00         7.370830e-03
           4         1.583509e+00         1.138952e+00         1.132993e+00         2.329145e-03
           4         1.648143e+00         1.114794e+00         1.106681e+00         3.566918e-03
           4         1.712776e+00         1.046931e+00         1.050749e+00         3.849248e-03
           4         1.777409e+00         1.030782e+00         1.054188e+00         6.943223e-03
           4         1.842042e+00         1.055344e+00         1.039170e+00         5.040730e-03
           4         1.906675e+00         1.021156e+00         1.026158e+00         1.854258e-03
           4         1.971308e+00         1.034259e+00         1.029488e+00         6.674663e-03
           4         2.035941e+00         1.017960e+00         1.031231e+00         4.577632e-03
           4         2.100574e+00         1.012532e+00         1.017180e+00         6.043051e-03
           4         2.165207e+00         1.042372e+00         1.021446e+00         7.307811e-03
           4         2.229840e+00         1.004959e+00         1.016554e+00         4.506757e-03
           4         2.294473e+00         1.015559e+00         1.021296e+00         5.197867e-03
           4         2.359106e+00         1.038749e+00         1.018188e+00         7.081525e-03
           4         2.423739e+00         1.020517e+00         1.012098e+00         4.423194e-03
           4         2.488372e+00         1.009834e+00         1.002631e+00         2.880133e-03
           4         2.553005e+00         9.984188e-01         9.942146e-01         1.475427e-03
           4         2.617638e+00         1.004305e+00         1.000214e+00         1.560617e-03
           4         2.682271e+00         9.937154e-01         9.884247e-01         4.006861e-03
           4         2.746904e+00         9.893892e-01         9.887841e-01         2.148649e-03
           4         2.811537e+00         9.972240e-01         9.858772e-01         3.468402e-03
           4         2.876170e+00         9.794058e-01         9.840618e-01         2.880207e-03
           4         2.940803e+00         9.861134e-01         9.877706e-01         2.895651e-03
           4         3.005436e+00         9.780030e-01         9.820735e-01         2.399181e-03
           4         3.070069e+00         9.808863e-01         9.797907e-01         6.756561e-04
           4         3.134702e+00         9.820174e-01         9.806365e-01         2.180573e-03
           4         3.199336e+00         9.764016e-01         9.730341e-01         3.980439e-03
           4         3.263969e+00         9.642767e-01         9.717048e-01         4.144557e-03
           4         3.328602e+00         9.833361e-01         9.797030e-01         1.847286e-03
           4         3.393235e+00         9.658935e-01         9.751518e-01         2.696163e-03
           4         3.457868e+00         9.690647e-01         9.713997e-01         1.491728e-03
           4         3.522501e+00         9.860554e-01         9.790956e-01         3.570730e-03
           4         3.587134e+00         9.817853e-01         9.760072e-01         1.686007e-03
           4         3.651767e+00         9.717288e-01         9.719304e-01         3.332300e-04
           4         3.716400e+00         9.743014e-01         9.754980e-01         1.195385e-03
           4         3.781033e+00         9.784790e-01         9.784241e-01         4.077104e-04
           4         3.845666e+00         9.770786e-01         9.726289e-01         3.125338e-03
           4         3.910299e+00         9.681589e-01         9.724565e-01         1.610657e-03
           4         3.974932e+00         9.794917e-01         9.792752e-01         2.891641e-03
           4         4.039565e+00         9.717601e-01         9.759542e-01         2.555260e-03
           4         4.104198e+00         9.720911e-01         9.728273e-01         7.856517e-04
           4         4.168831e+00         9.684412e-01         9.711443e-01         1.881848e-03
           4         4.233464e+00         9.783846e-01         9.746696e-01         1.178334e-03
           4         4.298097e+00         9.746870e-01         9.739058e-01         3.354926e-03
           4         4.362730e+00         9.651637e-01         9.724906e-01         2.564654e-03
           4         4.427363e+00         9.718053e-01         9.732555e-01         8.757071e-04
           4         4.491996e+00         9.841143e-01         9.749055e-01         3.768530e-03
           4         4.556629e+00         9.732187e-01         9.766509e-01         1.216878e-03
           4         4.621262e+00         9.753155e-01         9.766263e-01         7.057289e-04
           4         4.685895e+00         9.826888e-01         9.756475e-01         2.542178e-03
           4         4.750528e+00         9.657582e-01         9.759993e-01         3.552585e-03
           4         4.815162e+00         9.784937e-01         9.769533e-01         8.020454e-04
           4         4.879795e+00         9.696200e-01         9.724949e-01         1.689668e-03
           4         4.944428e+00         9.736237e-01         9.734120e-01         8.788856e-04
           4         5.009061e+00         9.806303e-01         9.778426e-01         8.475652e-04
           4         5.073694e+00         9.794864e-01         9.716659e-01         2.519620e-03
           4         5.138327e+00         9.752190e-01         9.731104e-01         9.925154e-04
           4         5.202960e+00         9.746058e-01         9.724222e-01         2.435493e-03
           4         5.267593e+00         9.771578e-01         9.761330e-01         6.475013e-04
           4         5.332226e+00         9.719285e-01         9.751392e-01         2.138314e-03
           4         5.396859e+00         9.758514e-01         9.751804e-01         1.335153e-03
           4         5.461492e+00         9.747817e-01         9.754276e-01         5.462890e-04
           4         5.526125e+00         9.688411e-01         9.748241e-01         1.746728e-03
           4         5.590758e+00         9.816555e-01         9.768134e-01         1.646638e-03
           4         5.655391e+00         9.746182e-01         9.757248e-01         7.122655e-04
