    # BLOCK:          ACTUAL_TE:              TE_AVE:              ERROR:
         477        -4.709509e-01        -4.439483e-01         2.146406e-03
         478        -4.123266e-01        -4.438822e-01         2.142935e-03
         479        -5.127522e-01        -4.440259e-01         2.143279e-03
         480        -5.165264e-01        -4.441770e-01         2.144130e-03
         481        -3.652677e-01        -4.440129e-01         2.145939e-03
         482        -2.692794e-01        -4.436504e-01         2.171891e-03
         483        -4.602864e-01        -4.436849e-01         2.167668e-03
         484        -4.418054e-01        -4.436810e-01         2.163192e-03
         485        -4.744050e-01        -4.437443e-01         2.159660e-03
         486        -4.726271e-01        -4.438037e-01         2.156033e-03
         487        -4.455906e-01        -4.438074e-01         2.151609e-03
         488        -4.358352e-01        -4.437911e-01         2.147262e-03
         489        -4.479737e-01        -4.437996e-01         2.142888e-03
         490        -4.313275e-01        -4.437742e-01         2.138666e-03
         491        -3.136042e-01        -4.435091e-01         2.150680e-03
         492        -4.040515e-01        -4.434289e-01         2.147803e-03
         493        -2.972057e-01        -4.431323e-01         2.163829e-03
         494        -4.251324e-01        -4.430958e-01         2.159755e-03
         495        -4.542418e-01        -4.431183e-01         2.155510e-03
         496        -4.654130e-01        -4.431633e-01         2.151632e-03
         497        -3.667909e-01        -4.430096e-01         2.152783e-03
         498        -4.317892e-01        -4.429871e-01         2.148579e-03
         499        -3.606466e-01        -4.428221e-01         2.150600e-03
         500        -4.455064e-01        -4.428275e-01         2.146305e-03
         501        -4.698029e-01        -4.428813e-01         2.142697e-03
         502        -3.875128e-01        -4.427710e-01         2.141265e-03
         503        -4.472364e-01        -4.427799e-01         2.137027e-03
         504        -4.391976e-01        -4.427728e-01         2.132798e-03
         505        -4.249484e-01        -4.427375e-01         2.128867e-03
         506        -4.671743e-01        -4.427858e-01         2.125207e-03
         507        -4.536045e-01        -4.428071e-01         2.121123e-03
         508        -5.005163e-01        -4.429207e-01         2.119987e-03
         509        -4.321879e-01        -4.428996e-01         2.115927e-03
         510        -4.686607e-01        -4.429501e-01         2.112381e-03
         511        -4.345559e-01        -4.429337e-01         2.108311e-03
         512        -4.140967e-01        -4.428774e-01         2.104945e-03
         513        -3.925687e-01        -4.427793e-01         2.103125e-03
         514        -4.253070e-01        -4.427453e-01         2.099308e-03
         515        -3.917458e-01        -4.426463e-01         2.097566e-03
         516        -4.326636e-01        -4.426270e-01         2.093591e-03
         517        -4.527943e-01        -4.426466e-01         2.089633e-03
         518        -4.138206e-01        -4.425910e-01         2.086340e-03
         519        -4.936384e-01        -4.426893e-01         2.084638e-03
         520        -4.417648e-01        -4.426876e-01         2.080629e-03
         521        -3.785075e-01        -4.425644e-01         2.080279e-03
         522        -4.355600e-01        -4.425509e-01         2.076337e-03
         523        -4.781421e-01        -4.426190e-01         2.073482e-03
         524        -4.548506e-01        -4.426423e-01         2.069657e-03
         525        -4.350838e-01        -4.426279e-01         2.065764e-03
         526        -4.843657e-01        -4.427073e-01         2.063361e-03
         527        -4.426911e-01        -4.427073e-01         2.059445e-03
         528        -4.956991e-01        -4.428076e-01         2.057989e-03
         529        -4.142721e-01        -4.427537e-01         2.054805e-03
         530        -4.471897e-01        -4.427621e-01         2.050945e-03
         531        -4.289286e-01        -4.427360e-01         2.047248e-03
         532        -3.999167e-01        -4.426555e-01         2.044982e-03
         533        -4.240858e-01        -4.426207e-01         2.041442e-03
         534        -4.199687e-01        -4.425783e-01         2.038060e-03
         535        -4.486009e-01        -4.425895e-01         2.034281e-03
         536        -4.212443e-01        -4.425497e-01         2.030876e-03
         537        -4.195185e-01        -4.425068e-01         2.027547e-03
         538        -4.223155e-01        -4.424693e-01         2.024125e-03
         539        -5.105683e-01        -4.425956e-01         2.024309e-03
         540        -4.959082e-01        -4.426943e-01         2.022967e-03
         541        -5.001377e-01        -4.428005e-01         2.022012e-03
         542        -4.352232e-01        -4.427865e-01         2.018329e-03
         543        -4.909878e-01        -4.428753e-01         2.016564e-03
         544        -5.071324e-01        -4.429934e-01         2.016313e-03
         545        -4.316165e-01        -4.429726e-01         2.012722e-03
         546        -4.433157e-01        -4.429732e-01         2.009035e-03
         547        -4.090044e-01        -4.429111e-01         2.006322e-03
         548        -4.482593e-01        -4.429208e-01         2.002685e-03
         549        -4.447569e-01        -4.429242e-01         1.999040e-03
         550        -4.440957e-01        -4.429263e-01         1.995406e-03
         551        -4.679418e-01        -4.429717e-01         1.992301e-03
         552        -4.801631e-01        -4.430391e-01         1.989831e-03
         553        -4.553001e-01        -4.430613e-01         1.986356e-03
         554        -4.641191e-01        -4.430993e-01         1.983134e-03
         555        -4.920837e-01        -4.431875e-01         1.981524e-03
         556        -4.404698e-01        -4.431826e-01         1.977966e-03
         557        -4.884875e-01        -4.432640e-01         1.976087e-03
         558        -4.792599e-01        -4.433285e-01         1.973598e-03
         559        -4.700585e-01        -4.433763e-01         1.970647e-03
         560        -4.544853e-01        -4.433961e-01         1.967227e-03
         561        -4.928658e-01        -4.434843e-01         1.965696e-03
         562        -4.844260e-01        -4.435572e-01         1.963548e-03
         563        -4.551234e-01        -4.435777e-01         1.960168e-03
         564        -4.399094e-01        -4.435712e-01         1.956703e-03
         565        -4.253873e-01        -4.435390e-01         1.953505e-03
         566        -4.239125e-01        -4.435044e-01         1.950361e-03
         567        -3.613637e-01        -4.433595e-01         1.952294e-03
         568        -4.877800e-01        -4.434377e-01         1.950423e-03
         569        -5.162630e-01        -4.435657e-01         1.951190e-03
         570        -4.091417e-01        -4.435053e-01         1.948701e-03
         571        -3.965377e-01        -4.434230e-01         1.947023e-03
         572        -4.311902e-01        -4.434016e-01         1.943737e-03
         573        -4.433761e-01        -4.434016e-01         1.940345e-03
         574        -4.512005e-01        -4.434152e-01         1.937012e-03
         575        -4.919506e-01        -4.434996e-01         1.935481e-03
         576        -4.442155e-01        -4.435008e-01         1.932122e-03
         577        -4.280942e-01        -4.434741e-01         1.928957e-03
         578        -4.330188e-01        -4.434561e-01         1.925705e-03
         579        -4.048710e-01        -4.433894e-01         1.923532e-03
         580        -4.276603e-01        -4.433623e-01         1.920407e-03
         581        -4.170183e-01        -4.433170e-01         1.917636e-03
         582        -5.005155e-01        -4.434152e-01         1.916858e-03
         583        -3.671177e-01        -4.432844e-01         1.918033e-03
         584        -4.230945e-01        -4.432498e-01         1.915060e-03
         585        -5.089581e-01        -4.433621e-01         1.915077e-03
         586        -4.725128e-01        -4.434119e-01         1.912455e-03
         587        -3.439904e-01        -4.432425e-01         1.916683e-03
         588        -4.356646e-01        -4.432296e-01         1.913466e-03
         589        -4.611237e-01        -4.432600e-01         1.910459e-03
         590        -4.711581e-01        -4.433073e-01         1.907806e-03
         591        -4.169285e-01        -4.432626e-01         1.905100e-03
         592        -4.292674e-01        -4.432390e-01         1.902028e-03
         593        -3.913671e-01        -4.431515e-01         1.900831e-03
         594        -4.154785e-01        -4.431049e-01         1.898202e-03
         595        -4.403975e-01        -4.431004e-01         1.895017e-03
         596        -4.059284e-01        -4.430380e-01         1.892864e-03
         597        -4.592287e-01        -4.430651e-01         1.889887e-03
         598        -4.629158e-01        -4.430983e-01         1.887019e-03
         599        -3.855126e-01        -4.430022e-01         1.886316e-03
         600        -3.522085e-01        -4.428509e-01         1.889232e-03
         601        -3.989241e-01        -4.427778e-01         1.887501e-03
         602        -4.382745e-01        -4.427703e-01         1.884381e-03
         603        -4.896510e-01        -4.428480e-01         1.882859e-03
         604        -4.659310e-01        -4.428863e-01         1.880130e-03
         605        -4.009600e-01        -4.428170e-01         1.878299e-03
         606        -4.750894e-01        -4.428702e-01         1.875954e-03
         607        -4.776892e-01        -4.429276e-01         1.873740e-03
         608        -4.036166e-01        -4.428629e-01         1.871774e-03
         609        -4.469666e-01        -4.428697e-01         1.868712e-03
         610        -3.978292e-01        -4.427958e-01         1.867107e-03
         611        -4.564218e-01        -4.428181e-01         1.864184e-03
         612        -4.504591e-01        -4.428306e-01         1.861180e-03
         613        -4.573736e-01        -4.428543e-01         1.858295e-03
         614        -4.543881e-01        -4.428731e-01         1.855363e-03
         615        -4.302617e-01        -4.428526e-01         1.852460e-03
         616        -4.938563e-01        -4.429354e-01         1.851302e-03
         617        -4.530064e-01        -4.429517e-01         1.848374e-03
         618        -5.023990e-01        -4.430479e-01         1.847884e-03
         619        -4.759436e-01        -4.431011e-01         1.845663e-03
         620        -4.420468e-01        -4.430994e-01         1.842687e-03
         621        -4.647858e-01        -4.431343e-01         1.840050e-03
         622        -4.282447e-01        -4.431103e-01         1.837248e-03
         623        -4.260112e-01        -4.430829e-01         1.834504e-03
         624        -4.685397e-01        -4.431237e-01         1.832017e-03
         625        -4.559691e-01        -4.431442e-01         1.829201e-03
         626        -5.023798e-01        -4.432389e-01         1.828725e-03
         627        -4.494399e-01        -4.432488e-01         1.825835e-03
         628        -4.721051e-01        -4.432947e-01         1.823506e-03
         629        -4.722617e-01        -4.433408e-01         1.821188e-03
         630        -4.544760e-01        -4.433584e-01         1.818383e-03
         631        -4.412619e-01        -4.433551e-01         1.815505e-03
         632        -4.344555e-01        -4.433410e-01         1.812687e-03
         633        -4.443959e-01        -4.433427e-01         1.809824e-03
         634        -5.017292e-01        -4.434348e-01         1.809311e-03
         635        -4.016097e-01        -4.433689e-01         1.807660e-03
         636        -4.002999e-01        -4.433012e-01         1.806086e-03
         637        -4.171837e-01        -4.432602e-01         1.803716e-03
         638        -4.268998e-01        -4.432346e-01         1.801071e-03
         639        -3.815749e-01        -4.431381e-01         1.800835e-03
         640        -4.466537e-01        -4.431436e-01         1.798030e-03
         641        -4.118031e-01        -4.430947e-01         1.795889e-03
         642        -4.478547e-01        -4.431021e-01         1.793107e-03
         643        -4.439257e-01        -4.431034e-01         1.790319e-03
         644        -4.390600e-01        -4.430971e-01         1.787550e-03
         645        -5.258006e-01        -4.432253e-01         1.789372e-03
         646        -4.042568e-01        -4.431650e-01         1.787618e-03
         647        -4.135410e-01        -4.431192e-01         1.785442e-03
         648        -4.194574e-01        -4.430827e-01         1.783060e-03
         649        -3.784253e-01        -4.429831e-01         1.783093e-03
         650        -4.389565e-01        -4.429769e-01         1.780361e-03
         651        -4.287605e-01        -4.429550e-01         1.777760e-03
         652        -4.586199e-01        -4.429791e-01         1.775196e-03
         653        -4.734279e-01        -4.430257e-01         1.773089e-03
         654        -4.290544e-01        -4.430043e-01         1.770507e-03
         655        -4.386621e-01        -4.429977e-01         1.767816e-03
         656        -4.573305e-01        -4.430195e-01         1.765256e-03
         657        -4.483512e-01        -4.430277e-01         1.762588e-03
         658        -4.234721e-01        -4.429979e-01         1.760160e-03
         659        -4.507301e-01        -4.430097e-01         1.757528e-03
         660        -4.354087e-01        -4.429982e-01         1.754903e-03
         661        -4.708776e-01        -4.430403e-01         1.752755e-03
         662        -4.595016e-01        -4.430652e-01         1.750284e-03
         663        -4.315469e-01        -4.430478e-01         1.747730e-03
         664        -4.769473e-01        -4.430989e-01         1.745843e-03
         665        -4.359129e-01        -4.430881e-01         1.743251e-03
         666        -4.376457e-01        -4.430799e-01         1.740653e-03
         667        -4.760258e-01        -4.431293e-01         1.738744e-03
         668        -3.606058e-01        -4.430058e-01         1.740524e-03
         669        -4.176308e-01        -4.429678e-01         1.738336e-03
         670        -4.567184e-01        -4.429883e-01         1.735863e-03
         671        -4.495234e-01        -4.429981e-01         1.733303e-03
         672        -3.762364e-01        -4.428987e-01         1.733568e-03
         673        -4.675294e-01        -4.429353e-01         1.731379e-03
         674        -4.724381e-01        -4.429791e-01         1.729363e-03
         675        -4.542672e-01        -4.429958e-01         1.726882e-03
         676        -4.787143e-01        -4.430487e-01         1.725136e-03
         677        -4.860196e-01        -4.431121e-01         1.723755e-03
         678        -4.267887e-01        -4.430881e-01         1.721380e-03
         679        -4.333453e-01        -4.430737e-01         1.718905e-03
         680        -4.749887e-01        -4.431207e-01         1.717018e-03
         681        -4.643825e-01        -4.431519e-01         1.714780e-03
         682        -4.631276e-01        -4.431812e-01         1.712516e-03
         683        -4.461727e-01        -4.431855e-01         1.710014e-03
         684        -4.873529e-01        -4.432501e-01         1.708733e-03
         685        -4.348759e-01        -4.432379e-01         1.706282e-03
         686        -4.317633e-01        -4.432212e-01         1.703877e-03
         687        -4.491568e-01        -4.432298e-01         1.701419e-03
         688        -4.529661e-01        -4.432440e-01         1.699005e-03
         689        -4.880504e-01        -4.433090e-01         1.697783e-03
         690        -4.273027e-01        -4.432858e-01         1.695481e-03
         691        -4.111071e-01        -4.432392e-01         1.693667e-03
         692        -2.492712e-01        -4.429589e-01         1.714257e-03
         693        -4.085289e-01        -4.429092e-01         1.712503e-03
         694        -4.564074e-01        -4.429287e-01         1.710146e-03
         695        -4.730467e-01        -4.429720e-01         1.708234e-03
         696        -4.482559e-01        -4.429796e-01         1.705797e-03
         697        -4.462328e-01        -4.429843e-01         1.703356e-03
         698        -4.404896e-01        -4.429807e-01         1.700919e-03
         699        -4.468054e-01        -4.429862e-01         1.698495e-03
         700        -3.990649e-01        -4.429234e-01         1.697227e-03
         701        -4.643510e-01        -4.429540e-01         1.695081e-03
         702        -4.523142e-01        -4.429673e-01         1.692719e-03
         703        -4.628322e-01        -4.429956e-01         1.690547e-03
         704        -5.127738e-01        -4.430947e-01         1.691048e-03
         705        -4.250794e-01        -4.430692e-01         1.688843e-03
         706        -4.128240e-01        -4.430263e-01         1.686994e-03
         707        -3.496804e-01        -4.428943e-01         1.689767e-03
         708        -4.569644e-01        -4.429142e-01         1.687497e-03
         709        -4.888198e-01        -4.429789e-01         1.686358e-03
         710        -3.972823e-01        -4.429145e-01         1.685211e-03
         711        -4.521771e-01        -4.429276e-01         1.682891e-03
         712        -4.099199e-01        -4.428812e-01         1.681166e-03
         713        -4.098431e-01        -4.428349e-01         1.679446e-03
         714        -3.771586e-01        -4.427429e-01         1.679611e-03
         715        -4.707227e-01        -4.427820e-01         1.677718e-03
         716        -4.385623e-01        -4.427761e-01         1.675385e-03
         717        -4.667116e-01        -4.428095e-01         1.673381e-03
         718        -4.299530e-01        -4.427916e-01         1.671146e-03
         719        -4.017446e-01        -4.427345e-01         1.669797e-03
         720        -4.882195e-01        -4.427977e-01         1.668672e-03
         721        -4.471881e-01        -4.428038e-01         1.666369e-03
         722        -3.982144e-01        -4.427420e-01         1.665205e-03
         723        -5.076606e-01        -4.428318e-01         1.665321e-03
         724        -4.252986e-01        -4.428076e-01         1.663197e-03
         725        -4.192721e-01        -4.427751e-01         1.661220e-03
         726        -4.475477e-01        -4.427817e-01         1.658944e-03
         727        -4.359931e-01        -4.427724e-01         1.656689e-03
         728        -4.188209e-01        -4.427395e-01         1.654740e-03
         729        -4.809300e-01        -4.427919e-01         1.653299e-03
         730        -4.386901e-01        -4.427862e-01         1.651044e-03
         731        -5.004296e-01        -4.428651e-01         1.650667e-03
         732        -4.863098e-01        -4.429244e-01         1.649479e-03
         733        -4.506906e-01        -4.429350e-01         1.647262e-03
         734        -4.944397e-01        -4.430052e-01         1.646512e-03
         735        -4.425598e-01        -4.430046e-01         1.644272e-03
         736        -4.546674e-01        -4.430205e-01         1.642114e-03
         737        -4.477667e-01        -4.430269e-01         1.639899e-03
         738        -4.241565e-01        -4.430013e-01         1.637876e-03
         739        -4.644422e-01        -4.430303e-01         1.635917e-03
         740        -4.804316e-01        -4.430809e-01         1.634487e-03
         741        -4.420542e-01        -4.430795e-01         1.632281e-03
         742        -4.494960e-01        -4.430881e-01         1.630104e-03
         743        -4.508346e-01        -4.430986e-01         1.627944e-03
         744        -5.155893e-01        -4.431960e-01         1.628669e-03
         745        -5.254282e-01        -4.433064e-01         1.630219e-03
         746        -4.047302e-01        -4.432547e-01         1.628853e-03
         747        -4.597235e-01        -4.432767e-01         1.626822e-03
         748        -4.638035e-01        -4.433042e-01         1.624879e-03
         749        -4.366894e-01        -4.432953e-01         1.622733e-03
         750        -4.646965e-01        -4.433239e-01         1.620820e-03
         751        -4.299580e-01        -4.433061e-01         1.618760e-03
         752        -4.197443e-01        -4.432747e-01         1.616911e-03
         753        -4.643045e-01        -4.433027e-01         1.615004e-03
         754        -4.973872e-01        -4.433744e-01         1.614455e-03
         755        -4.400897e-01        -4.433700e-01         1.612322e-03
         756        -3.786364e-01        -4.432844e-01         1.612462e-03
         757        -4.742213e-01        -4.433253e-01         1.610849e-03
         758        -3.947595e-01        -4.432612e-01         1.609998e-03
         759        -4.701111e-01        -4.432966e-01         1.608265e-03
         760        -4.774911e-01        -4.433416e-01         1.606778e-03
         761        -2.406834e-01        -4.430753e-01         1.626586e-03
         762        -4.580676e-01        -4.430949e-01         1.624570e-03
         763        -4.763733e-01        -4.431386e-01         1.623026e-03
         764        -4.611401e-01        -4.431621e-01         1.621073e-03
         765        -4.597796e-01        -4.431838e-01         1.619099e-03
         766        -3.500902e-01        -4.430623e-01         1.621541e-03
         767        -4.728948e-01        -4.431012e-01         1.619893e-03
         768        -4.252059e-01        -4.430779e-01         1.617951e-03
         769        -5.120607e-01        -4.431676e-01         1.618332e-03
         770        -4.277146e-01        -4.431475e-01         1.616355e-03
         771        -4.355508e-01        -4.431377e-01         1.614288e-03
         772        -4.937018e-01        -4.432032e-01         1.613525e-03
         773        -4.230098e-01        -4.431771e-01         1.611650e-03
         774        -3.892125e-01        -4.431073e-01         1.611075e-03
         775        -4.561846e-01        -4.431242e-01         1.609084e-03
         776        -4.486756e-01        -4.431314e-01         1.607027e-03
         777        -4.752474e-01        -4.431727e-01         1.605490e-03
         778        -4.258178e-01        -4.431504e-01         1.603581e-03
         779        -4.786430e-01        -4.431960e-01         1.602170e-03
         780        -4.986069e-01        -4.432670e-01         1.601690e-03
         781        -4.803905e-01        -4.433145e-01         1.600344e-03
         782        -4.560272e-01        -4.433308e-01         1.598380e-03
         783        -4.998328e-01        -4.434029e-01         1.597967e-03
         784        -4.730222e-01        -4.434407e-01         1.596375e-03
         785        -4.559230e-01        -4.434566e-01         1.594421e-03
         786        -4.242816e-01        -4.434322e-01         1.592579e-03
         787        -4.665703e-01        -4.434616e-01         1.590827e-03
         788        -4.236463e-01        -4.434365e-01         1.589007e-03
         789        -4.736918e-01        -4.434748e-01         1.587455e-03
         790        -4.366234e-01        -4.434662e-01         1.585470e-03
         791        -3.643559e-01        -4.433661e-01         1.586617e-03
         792        -4.286694e-01        -4.433476e-01         1.584722e-03
         793        -4.188683e-01        -4.433167e-01         1.583024e-03
         794        -4.639834e-01        -4.433427e-01         1.581244e-03
         795        -4.642599e-01        -4.433691e-01         1.579474e-03
         796        -4.968902e-01        -4.434363e-01         1.578920e-03
         797        -4.622006e-01        -4.434598e-01         1.577115e-03
         798        -4.854449e-01        -4.435125e-01         1.576016e-03
         799        -4.944336e-01        -4.435762e-01         1.575331e-03
         800        -3.791656e-01        -4.434957e-01         1.575418e-03
         801        -4.048505e-01        -4.434474e-01         1.574190e-03
         802        -4.720425e-01        -4.434831e-01         1.572631e-03
         803        -4.376583e-01        -4.434758e-01         1.570689e-03
         804        -4.508831e-01        -4.434850e-01         1.568763e-03
         805        -4.368893e-01        -4.434768e-01         1.566835e-03
         806        -2.688907e-01        -4.432602e-01         1.579793e-03
         807        -4.498387e-01        -4.432684e-01         1.577856e-03
         808        -4.520059e-01        -4.432792e-01         1.575941e-03
         809        -4.684054e-01        -4.433103e-01         1.574299e-03
         810        -4.435929e-01        -4.433106e-01         1.572355e-03
         811        -4.704588e-01        -4.433441e-01         1.570773e-03
         812        -5.161624e-01        -4.434338e-01         1.571396e-03
         813        -4.156749e-01        -4.433996e-01         1.569834e-03
         814        -4.532500e-01        -4.434117e-01         1.567952e-03
         815        -5.058359e-01        -4.434883e-01         1.567898e-03
         816        -4.399625e-01        -4.434840e-01         1.565983e-03
         817        -4.499356e-01        -4.434919e-01         1.564086e-03
         818        -4.444995e-01        -4.434931e-01         1.562174e-03
         819        -2.947956e-01        -4.433116e-01         1.570782e-03
         820        -4.879861e-01        -4.433660e-01         1.569811e-03
         821        -4.124745e-01        -4.433284e-01         1.568350e-03
         822        -3.519694e-01        -4.432173e-01         1.570375e-03
         823        -4.308109e-01        -4.432022e-01         1.568539e-03
         824        -4.717481e-01        -4.432368e-01         1.567018e-03
         825        -4.508272e-01        -4.432460e-01         1.565146e-03
         826        -4.712046e-01        -4.432799e-01         1.563617e-03
         827        -4.973551e-01        -4.433453e-01         1.563093e-03
         828        -5.212871e-01        -4.434394e-01         1.564037e-03
         829        -4.431318e-01        -4.434390e-01         1.562150e-03
         830        -4.374589e-01        -4.434318e-01         1.560285e-03
         831        -4.411536e-01        -4.434291e-01         1.558409e-03
         832        -4.699222e-01        -4.434609e-01         1.556862e-03
         833        -4.543180e-01        -4.434740e-01         1.555047e-03
         834        -5.032266e-01        -4.435456e-01         1.554832e-03
         835        -3.498557e-01        -4.434334e-01         1.557013e-03
         836        -4.893143e-01        -4.434883e-01         1.556118e-03
         837        -4.377594e-01        -4.434815e-01         1.554274e-03
         838        -4.150727e-01        -4.434476e-01         1.552789e-03
         839        -4.682521e-01        -4.434771e-01         1.551219e-03
         840        -4.261941e-01        -4.434565e-01         1.549509e-03
         841        -4.531593e-01        -4.434681e-01         1.547710e-03
         842        -4.825673e-01        -4.435145e-01         1.546568e-03
         843        -4.337292e-01        -4.435029e-01         1.544777e-03
         844        -4.745999e-01        -4.435397e-01         1.543386e-03
         845        -3.621872e-01        -4.434435e-01         1.544559e-03
         846        -4.733330e-01        -4.434788e-01         1.543138e-03
         847        -4.934885e-01        -4.435378e-01         1.542445e-03
         848        -4.550140e-01        -4.435514e-01         1.540685e-03
         849        -4.136138e-01        -4.435161e-01         1.539274e-03
         850        -3.876979e-01        -4.434505e-01         1.538863e-03
         851        -4.515142e-01        -4.434599e-01         1.537084e-03
         852        -4.429535e-01        -4.434593e-01         1.535280e-03
         853        -4.435397e-01        -4.434594e-01         1.533480e-03
         854        -4.995819e-01        -4.435251e-01         1.533092e-03
         855        -4.420883e-01        -4.435235e-01         1.531300e-03
         856        -4.588336e-01        -4.435413e-01         1.529616e-03
         857        -3.660981e-01        -4.434510e-01         1.530498e-03
         858        -4.480287e-01        -4.434563e-01         1.528723e-03
         859        -4.451393e-01        -4.434583e-01         1.526945e-03
         860        -4.452946e-01        -4.434604e-01         1.525171e-03
         861        -4.960340e-01        -4.435215e-01         1.524621e-03
         862        -4.588372e-01        -4.435392e-01         1.522956e-03
         863        -4.840001e-01        -4.435861e-01         1.521913e-03
         864        -4.307007e-01        -4.435712e-01         1.520224e-03
         865        -4.094536e-01        -4.435318e-01         1.518978e-03
         866        -4.501848e-01        -4.435395e-01         1.517244e-03
         867        -3.880961e-01        -4.434755e-01         1.516841e-03
         868        -4.616319e-01        -4.434964e-01         1.515238e-03
         869        -4.241194e-01        -4.434741e-01         1.513658e-03
         870        -4.566863e-01        -4.434893e-01         1.511994e-03
         871        -4.116020e-01        -4.434527e-01         1.510702e-03
         872        -4.557849e-01        -4.434668e-01         1.509035e-03
         873        -4.746266e-01        -4.435025e-01         1.507729e-03
         874        -4.276797e-01        -4.434844e-01         1.506112e-03
         875        -4.851559e-01        -4.435321e-01         1.505144e-03
         876        -3.718576e-01        -4.434502e-01         1.505648e-03
         877        -4.513550e-01        -4.434592e-01         1.503958e-03
         878        -4.499845e-01        -4.434667e-01         1.502264e-03
         879        -4.370972e-01        -4.434594e-01         1.500572e-03
         880        -4.648772e-01        -4.434838e-01         1.499064e-03
         881        -4.038540e-01        -4.434388e-01         1.498037e-03
         882        -4.222233e-01        -4.434147e-01         1.496532e-03
         883        -4.677791e-01        -4.434423e-01         1.495092e-03
         884        -4.348892e-01        -4.434327e-01         1.493432e-03
         885        -4.208677e-01        -4.434072e-01         1.491962e-03
         886        -4.870394e-01        -4.434564e-01         1.491090e-03
         887        -4.353365e-01        -4.434472e-01         1.489437e-03
         888        -4.121100e-01        -4.434120e-01         1.488178e-03
         889        -4.606593e-01        -4.434314e-01         1.486631e-03
         890        -4.618245e-01        -4.434520e-01         1.485104e-03
         891        -4.468592e-01        -4.434558e-01         1.483442e-03
         892        -4.814431e-01        -4.434984e-01         1.482390e-03
         893        -3.487514e-01        -4.433923e-01         1.484522e-03
         894        -4.359976e-01        -4.433841e-01         1.482885e-03
         895        -4.510687e-01        -4.433927e-01         1.481253e-03
         896        -4.261902e-01        -4.433735e-01         1.479724e-03
         897        -4.247155e-01        -4.433527e-01         1.478220e-03
         898        -4.455200e-01        -4.433551e-01         1.476576e-03
         899        -4.471784e-01        -4.433593e-01         1.474940e-03
         900        -4.826776e-01        -4.434030e-01         1.473948e-03
         901        -4.744226e-01        -4.434374e-01         1.472714e-03
         902        -2.761011e-01        -4.432519e-01         1.482720e-03
         903        -4.519487e-01        -4.432615e-01         1.481109e-03
         904        -4.945609e-01        -4.433183e-01         1.480558e-03
         905        -4.469738e-01        -4.433223e-01         1.478927e-03
         906        -4.213256e-01        -4.432981e-01         1.477494e-03
         907        -4.483967e-01        -4.433037e-01         1.475876e-03
         908        -4.228558e-01        -4.432812e-01         1.474422e-03
         909        -4.238266e-01        -4.432598e-01         1.472956e-03
         910        -4.496452e-01        -4.432668e-01         1.471354e-03
         911        -3.380331e-01        -4.431513e-01         1.474266e-03
         912        -4.529121e-01        -4.431620e-01         1.472688e-03
         913        -4.373676e-01        -4.431556e-01         1.471089e-03
         914        -4.919995e-01        -4.432091e-01         1.470450e-03
         915        -4.396564e-01        -4.432052e-01         1.468848e-03
         916        -4.977102e-01        -4.432647e-01         1.468449e-03
         917        -4.394241e-01        -4.432605e-01         1.466854e-03
         918        -4.347726e-01        -4.432512e-01         1.465285e-03
         919        -4.589527e-01        -4.432683e-01         1.463790e-03
         920        -3.997163e-01        -4.432210e-01         1.462964e-03
         921        -4.575981e-01        -4.432366e-01         1.461459e-03
         922        -4.997132e-01        -4.432978e-01         1.461157e-03
         923        -5.048706e-01        -4.433646e-01         1.461096e-03
         924        -4.522815e-01        -4.433742e-01         1.459547e-03
         925        -4.164684e-01        -4.433451e-01         1.458259e-03
         926        -4.831472e-01        -4.433881e-01         1.457317e-03
         927        -4.504759e-01        -4.433958e-01         1.455765e-03
         928        -4.154034e-01        -4.433656e-01         1.454509e-03
         929        -4.768802e-01        -4.434017e-01         1.453391e-03
         930        -4.380355e-01        -4.433959e-01         1.451839e-03
         931        -4.818653e-01        -4.434372e-01         1.450868e-03
         932        -4.140450e-01        -4.434057e-01         1.449654e-03
         933        -4.540796e-01        -4.434171e-01         1.448145e-03
         934        -4.902216e-01        -4.434672e-01         1.447461e-03
         935        -3.007952e-01        -4.433146e-01         1.453934e-03
         936        -5.065802e-01        -4.433822e-01         1.453951e-03
         937        -4.588266e-01        -4.433987e-01         1.452493e-03
         938        -4.766729e-01        -4.434342e-01         1.451377e-03
         939        -4.237179e-01        -4.434132e-01         1.449983e-03
         940        -2.959347e-01        -4.432563e-01         1.456904e-03
         941        -4.739026e-01        -4.432889e-01         1.455720e-03
         942        -4.221130e-01        -4.432664e-01         1.454348e-03
         943        -4.350544e-01        -4.432577e-01         1.452832e-03
         944        -4.796158e-01        -4.432962e-01         1.451803e-03
         945        -4.618567e-01        -4.433158e-01         1.450400e-03
         946        -4.326669e-01        -4.433046e-01         1.448910e-03
         947        -4.718077e-01        -4.433347e-01         1.447693e-03
         948        -4.480355e-01        -4.433396e-01         1.446174e-03
         949        -3.369455e-01        -4.432275e-01         1.448990e-03
         950        -4.601654e-01        -4.432453e-01         1.447574e-03
         951        -4.808131e-01        -4.432849e-01         1.446591e-03
         952        -4.260850e-01        -4.432668e-01         1.445184e-03
         953        -5.202226e-01        -4.433475e-01         1.445922e-03
         954        -4.829357e-01        -4.433890e-01         1.445002e-03
         955        -2.489831e-01        -4.431855e-01         1.457757e-03
         956        -4.207026e-01        -4.431619e-01         1.456422e-03
         957        -4.927410e-01        -4.432138e-01         1.455821e-03
